r_upleg_JNTa_x,r_upleg_JNTa_y,r_upleg_JNTa_z,r_upleg_JNTw_x,r_upleg_JNTw_y,r_upleg_JNTw_z,label,
-1.461792,20.39795,-16.64124,-24.49114,7.639008,21.6037,reverse,
17.43164,-9.933472,-2.746582,-15.29626,-4.334869,-3587.579,reverse,
5.79834,-8.874512,9.30481,-11.42781,-5.523834,9.600322,reverse,
9.341431,5.502319,-12.10327,3586.675,-15.14557,12.94253,reverse,
9.259033,3.076172,-12.98218,-17.75269,-25.72449,20.80321,reverse,
14.03809,-9.207153,-22.76611,-19.84589,-45.08453,34.22796,reverse,
-4.278564,-13.87329,12.7533,-13.42316,-40.12024,32.71886,reverse,
-26.66016,-10.14404,51.49231,0,0,0,reverse,
10.77881,-1.443481,-37.86316,-4.051208,-20.10071,16.86527,reverse,
-1.934814,-1.940918,5.725098,-0.5337524,-13.28445,12.55212,reverse,
1.577759,-3.793335,-8.618164,3.407898,-10.30151,12.28642,reverse,
5.578613,-9.655762,-12.5,7.1521,-9.178772,13.1511,reverse,
-5.667114,3.00293,18.79578,5.884399,-4.008636,7.211819,reverse,
-3.414917,-11.18469,-9.744263,12.04987,0.09216309,6.447239,reverse,
0.8758545,-8.413696,-14.55994,15.98389,0.2766418,8.287029,reverse,
-19.62891,23.0072,27.24304,9.924011,2.409363,0.5669785,reverse,
-5.493164,1.467896,-1.635742,-3589.141,3.15979,-0.4987907,reverse,
-10.91309,6.201172,2.883911,13.11574,3.679962,-3.519554,reverse,
28.24097,2.752686,30.27344,0,0,0,reverse,
-26.66321,-2.142334,-26.64185,12.0594,3.274078,-3.417225,reverse,
-2.856445,3.637695,10.99854,3.167233,-0.0642395,-6.943874,reverse,
1.452637,-0.6530762,0.6469727,2.844605,-0.2983093,-6.745796,reverse,
-1.35498,-20.14465,-18.64014,5.839059,-4.719543,-11.70023,reverse,
29.422,19.30237,33.63647,0,0,0,reverse,
3.665161,-18.19763,-17.03796,1.825075,-3.91571,-3.886242,reverse,
-0.03662109,11.95679,24.01428,-6.958604,-3.210907,-1.844578,reverse,
-1.220703,0.8087158,23.6908,-20.79091,-6.198578,-3.371401,reverse,
-4.522705,1.391602,1.583862,3580.452,-6.521606,-3.497105,reverse,
2.114868,4.040527,-32.25098,0,0,0,reverse,
-6.604004,-1.687622,30.78918,-16.36902,-6.346741,-3.344975,reverse,
-6.222534,3.22876,18.73779,-16.13068,-6.849213,-3.624783,reverse,
-4.522705,2.389526,11.18774,-14.95972,-6.720276,-3.772984,reverse,
21.64917,2.432251,-8.786011,-2.062683,-0.2798462,2.543259,reverse,
-4.299927,-6.362915,-51.92871,0,0,0,reverse,
11.86218,5.041504,21.0083,5.202332,2.245178,4.038982,reverse,
22.52808,5.310059,0.4394531,19.75861,7.054749,10.87017,reverse,
-3.387451,-1.177979,-24.39575,-3569.532,8.04306,8.4902,reverse,
-31.00281,-9.173584,2.947998,0,0,0,reverse,
39.17236,10.57129,14.17847,23.43333,8.214874,10.32136,reverse,
19.08264,12.17651,51.96533,-5.467699,5.341949,12.40236,reverse,
-7.043457,-0.1525879,-3.546143,-5.433486,5.582275,11.07779,reverse,
-27.8717,-6.204224,-16.55273,-4.533737,6.308746,4.999485,reverse,
-23.33984,-16.39099,-46.04492,0,0,0,reverse,
30.77698,28.18909,71.09375,-5.11004,14.12521,5.995998,reverse,
-9.088135,5.563354,6.796265,3586.319,14.91837,1.375446,reverse,
-14.80408,-15.92407,-30.14832,-12.76703,5.36499,-1.854992,reverse,
-20.71838,11.0199,5.206299,-10.13,13.65555,-17.38157,reverse,
13.83362,-28.84827,-52.948,0,0,0,reverse,
-25.32349,28.0426,56.72607,-8.805237,17.94083,-23.87337,reverse,
6.573486,-30.58167,-35.8551,2.364197,12.72232,-14.83598,reverse,
-2.224731,-7.086182,0.1098633,4.602661,14.02435,-15.83567,reverse,
-0.3936768,-13.8855,-6.048584,9.057922,13.09647,-17.54641,reverse,
21.36841,23.51074,-14.93225,0,0,0,reverse,
-29.95605,-53.5675,18.36548,17.04559,14.25858,-28.34326,reverse,
-1.599121,-71.34399,-23.02246,-3562.737,-4.54361,-46.49957,reverse,
19.87,-21.8689,-18.09387,42.50562,-25.29022,3552.62,reverse,
19.50073,-4.187012,11.99951,36.61651,-30.02563,-50.0946,reverse,
-7.815552,150.9674,10.75134,0,0,0,reverse,
13.1073,-88.74207,-7.302856,18.93768,-20.9317,-30.21942,reverse,
1.675415,24.74365,-0.3570557,15.12749,-17.71011,-23.61603,reverse,
1.031494,17.01355,-4.486084,14.29628,-16.03043,-19.104,reverse,
-0.8056641,26.0376,-8.026123,12.52529,-13.91327,-13.71918,reverse,
-0.8605957,25.23499,0.9460449,11.36101,-11.78406,-8.775024,reverse,
-14.14795,-4.28772,19.22607,0,0,0,reverse,
71.38062,-17.14172,24.5636,5.588112,12.5946,3.909912,reverse,
11.38611,-46.86584,-40.72266,33.80024,-5.485382,0.586853,reverse,
-46.45996,13.69324,-18.10303,30.59345,-16.46423,-5.987244,reverse,
-36.30676,50.31433,34.26208,0,0,0,reverse,
48.89832,-94.0918,-11.91101,9.384651,-4.02359,-2.332153,reverse,
-4.180908,11.1145,17.45605,7.325687,-3.536987,-2.232666,reverse,
-5.883789,-2.313232,24.97864,4.116516,-5.393677,-3.659973,reverse,
-3.955078,13.76953,13.88245,3.940468,-6.946716,-4.015503,reverse,
-25.10681,50.4364,4.58374,2.513084,-10.50232,-3.983154,reverse,
-9.771729,21.08459,-48.98987,0,0,0,reverse,
-1.638794,0.289917,53.37524,1.44392,-10.1799,-2.548828,reverse,
-8.865356,18.1427,-35.37903,-0.4893494,-2.578278,0.602417,reverse,
1.803589,-6.30188,-6.820679,-1.070576,-0.3739929,1.372986,reverse,
-1.925659,2.349854,1.96228,-1.377983,-0.2719116,1.779785,reverse,
-0.8636475,1.290894,-3.161621,-1.598072,0.1031494,1.674805,reverse,
0.894165,-1.05896,-2.377319,-1.517849,0.2639771,1.436157,reverse,
-17.37976,31.27136,2.056885,-5.805187,2.851868,1.190491,reverse,
-5.789185,10.8429,3.363037,-7.11977,3.466644,0.9185791,reverse,
1.327515,-13.77563,1.333618,-5.733566,6.392059,1.968079,reverse,
32.43713,-43.05115,-14.35242,0,0,0,reverse,
-58.22449,73.42834,20.58411,-11.22786,12.35352,5.061646,reverse,
16.71753,-23.41614,-10.1532,-8.893967,9.311066,4.758301,reverse,
7.458496,-8.163452,-5.667114,-8.064022,8.216858,4.982605,reverse,
-7.211304,9.719849,-2.285767,-10.54544,10.29831,6.658325,reverse,
-16.61682,34.37805,-11.75537,-19.18749,19.25812,12.31659,reverse,
-7.116699,26.89819,-11.87744,-27.55342,26.61865,15.54291,reverse,
23.12012,-29.81262,2.429199,-22.18767,19.37531,11.18744,reverse,
22.35718,-30.3772,1.330566,-16.03941,12.80746,9.008789,reverse,
4.031372,-4.949951,-5.630493,-15.90414,10.48309,10.64209,reverse,
1.791382,2.13623,-8.358765,-18.19935,9.870758,13.36517,reverse,
13.69324,-49.84131,31.38428,0,0,0,reverse,
-23.22388,79.66919,-70.18127,-30.96464,12.41348,29.31946,reverse,
11.23657,-33.26416,6.600952,-21.66977,7.670746,23.67798,reverse,
-1.449585,23.58704,-79.26025,-44.01118,14.0181,-3551.291,reverse,
11.08398,-50.46997,50.28992,3578.221,6.41571,20.70256,reverse,
6.585693,-17.76733,52.72522,-11.79871,3.778076,9.858861,reverse,
2.124023,-2.270508,-20.04395,-16.03912,3.305511,12.23179,reverse,
-0.04272461,-4.501343,-5.941772,-14.44641,-0.158844,9.567494,reverse,
0.1068115,2.108765,17.13562,-6.533813,-2.289124,7.785425,reverse,
-6.420898,2.908325,48.67554,0,0,0,reverse,
11.09924,-1.422119,-65.11841,-1.693726,-6.582794,11.73783,reverse,
25.65613,0.6378174,-35.53772,12.98187,-29.50546,26.36419,reverse,
-15.73792,-2.468872,49.91455,11.19659,-18.80386,14.7716,reverse,
-9.432983,-2.548218,35.09827,9.161682,-11.18378,4.814444,reverse,
1.208496,-1.577759,-2.526855,11.31165,-13.37967,5.393133,reverse,
-2.874756,-3.286743,1.452637,13.27942,-11.38382,3.813744,reverse,
-1.043701,-1.446533,-0.3509521,-3585.394,-11.55563,3.246803,reverse,
-11.77673,2.075195,7.321167,13.25138,-3.439941,0.5293465,reverse,
-0.09155273,1.272583,1.742554,11.13806,-2.941742,0.2274132,reverse,
2.993774,8.764648,8.004761,0,0,0,reverse,
-74.01733,-9.780884,21.89636,7.836397,-2.028809,-21.05743,reverse,
74.01733,9.780884,-21.89636,0,0,0,reverse,
-35.05249,-1.174927,10.26001,3.287091,-0.7804871,-10.39337,reverse,
8.108521,1.370239,12.09106,-13.55003,-2.950897,-10.01771,reverse,
5.184937,-1.928711,13.61694,3569.48,-4.835358,-10.156,reverse,
21.75903,1.733398,-35.96802,0,0,0,reverse,
-26.04675,-9.259033,25.5249,-26.66077,-2.54715,-11.76116,reverse,
17.24243,2.624512,-26.51978,-5.852051,0.8721924,-3.505974,reverse,
-3.610229,-4.449463,-5.258179,-6.71814,2.09549,-4.705448,reverse,
-0.8178711,-1.239014,-1.934814,-6.843262,2.534943,-4.858875,reverse,
9.353638,7.824707,-1.959229,-0.4626465,1.946411,-0.6117725,reverse,
0.4180908,2.124023,0.27771,0.2822876,1.736755,-0.1452255,reverse,
3.460693,2.374268,9.869385,0,0,0,reverse,
-3.619385,3.601074,-13.85803,2.976074,1.93573,1.396961,reverse,
2.713013,2.789307,5.831909,3.343811,0.7226563,2.070446,reverse,
4.589844,4.592896,-9.112549,9.61792,1.264801,5.166912,reverse,
11.74011,0.2502441,-9.066772,19.15619,1.571045,9.274168,reverse,
-3.50647,-4.464722,6.918335,14.29504,1.457977,6.937513,reverse,
8.605957,-9.442139,-2.160645,-3579.834,1.841431,7.259598,reverse,
3.146362,-2.462769,-3.35083,23.62509,2.396545,8.537779,reverse,
11.20605,-1.629639,26.57166,-2.234774,1.162109,8.027306,reverse,
-3.051758,0.7720947,0.2929688,-2.166586,1.479797,7.375326,reverse,
-31.82373,5.993652,-2.06604,0,0,0,reverse,
53.68042,-3.485107,10.73914,-5.55217,8.627777,12.72246,reverse,
-4.537964,18.13049,24.63074,-22.73423,17.19482,14.08997,reverse,
-13.0127,-0.9155273,-3.826904,3579.202,13.91724,10.28919,reverse,
-9.011841,1.119995,6.854248,-22.49634,14.70612,6.838036,reverse,
-26.54724,0.3967285,8.712769,-20.7019,15.20187,-2.473488,reverse,
-9.512329,-2.020264,2.001953,-17.09351,14.48135,-8.39632,reverse,
-11.01379,-5.9021,-5.184937,-8.889771,11.5181,-15.09909,reverse,
-6.170654,-7.800293,0.3173828,-4.190369,12.61871,-20.60589,reverse,
-4.162598,-10.78491,-0.8666992,1.256104,13.16376,-25.50271,reverse,
-10.495,-25.23804,20.46509,10.38177,21.89575,-41.01728,reverse,
40.78369,36.49902,-63.84277,0,0,0,reverse,
-37.20093,-115.4724,152.066,33.60046,41.03745,3525.147,reverse,
34.72595,90.98511,-127.4567,21.34796,10.51331,-12.45789,reverse,
1.678467,3.369141,-4.266357,-3582.778,8.104095,-9.606934,reverse,
4.763794,-4.23584,-0.6225586,19.95738,7.10144,-7.306519,reverse,
1.928711,-7.263184,4.190063,24.15468,8.109741,-8.467407,reverse,
6.848145,-7.891846,-1.303101,22.1285,6.507111,-5.799561,reverse,
4.803467,-10.7605,4.101563,25.93054,7.459106,-6.595764,reverse,
31.60095,-62.21008,25.88196,45.50708,15.80307,-9.782104,reverse,
0.9490967,5.908203,-11.12976,41.69503,12.78992,-7.627258,reverse,
-25.95215,60.20203,-19.25354,19.81489,8.979187,0.440979,reverse,
-24.14551,47.36938,-22.20764,0,0,0,reverse,
34.14612,-66.60156,32.99866,25.77566,12.54303,3.822327,reverse,
-15.38391,28.77502,-13.0188,13.11773,7.223969,4.156189,reverse,
-7.543945,12.20703,-6.381226,7.11504,3.818054,4.227295,reverse,
2.79541,-8.126831,3.210449,8.710632,4.748688,5.810242,reverse,
9.832764,-30.95703,6.8573,8.209839,1.365662,5.317688,reverse,
10.95581,-31.0791,4.550171,8.746452,-1.033325,5.240173,reverse,
-8.886719,24.57275,-11.01685,5.057354,-1.779327,1.271973,reverse,
-6.387329,19.33899,-6.283569,2.809391,-1.98761,-0.7049561,reverse,
-1.229858,4.666138,-1.986694,2.610283,-1.185455,-0.7281494,reverse,
-0.07019043,2.185059,-1.132202,2.52779,-0.8964539,-0.7406616,reverse,
-18.22815,45.01953,-7.797241,0,0,0,reverse,
12.84485,-50.97046,-0.7110596,6.00584,1.195221,1.448669,reverse,
-40.31372,63.77563,-13.8855,4.185047,5.930328,6.76178,reverse,
-29.66614,31.89392,-13.85803,5.287933,11.11481,12.60162,reverse,
14.85596,-3.356934,9.671021,2.257614,7.497559,8.340759,reverse,
-4.53186,12.17651,-0.9918213,1.326561,7.934265,8.682556,reverse,
4.421997,-2.590942,0.1190186,1.105137,7.570038,-3591.745,reverse,
-50.15259,77.03247,-20.35522,0.7396317,18.55301,18.07401,reverse,
52.70691,-65.94238,18.67676,0.3544998,8.568726,8.220255,reverse,
6.768799,-4.211426,-0.7598877,0.8974075,6.946106,6.481531,reverse,
3.683472,-3.952026,-0.08544922,0.7770729,6.596832,6.167727,reverse,
-27.74963,100.0854,-69.54956,0.8670616,-16.25198,-11.15292,reverse,
35.02502,-82.3761,41.02173,-1.719742,-14.72946,-10.69504,reverse,
11.00769,-24.26758,20.35828,-9.021034,-23.47244,-16.90208,reverse,
-0.1159668,-1.342773,-0.7019043,-10.30294,-23.60107,3583.724,reverse,
-9.542847,4.504395,-0.8483887,-17.4498,-28.55927,-16.57928,reverse,
1.385498,-1.425171,-1.266479,-18.42913,-28.05069,-15.04425,reverse,
-2.13623,-9.411621,8.694458,-20.0626,-20.82123,-9.254456,reverse,
-1.321411,2.902222,-4.052734,-22.95698,-23.00369,-8.931274,reverse,
-12.09717,2.307129,-51.39771,-37.47812,-21.07224,-4.003296,reverse,
10.92224,-12.37793,44.03381,-41.62373,-21.03119,-1.278992,reverse,
16.3269,-15.271,-3.726196,-32.8183,-10.78827,5.069885,reverse,
8.92334,-12.53662,5.056763,-20.49144,-2.975311,6.548462,reverse,
16.36047,5.505371,1.547241,-34.73613,-2.437134,18.39722,reverse,
-1.437378,-3.186035,19.36951,-22.54932,-1.266632,13.90228,reverse,
5.688477,5.764771,5.609131,3577.004,-2.583923,18.15765,reverse,
2.587891,0.03662109,1.416016,-23.84491,-3.585968,-3580.081,reverse,
-14.19678,-8.1604,3.985596,-9.844666,-1.701813,8.283876,reverse,
73.98682,36.02295,-59.729,-74.52118,-25.43167,74.44061,reverse,
-65.9668,-35.1593,40.55786,-14.72748,-7.873077,15.19993,reverse,
-5.685425,-1.794434,-2.252197,-9.742737,-7.147827,9.652033,reverse,
-7.305908,-1.422119,11.67908,-3.684082,-3.938904,3.806286,reverse,
1.055908,6.945801,-17.9718,-2.82196,-10.54169,3.418159,reverse,
-2.172852,-0.6958008,13.83057,1.600037,-8.820038,1.372213,reverse,
-0.06408691,2.185059,1.965332,4.159546,-10.53894,0.6913376,reverse,
7.229614,0.970459,-10.28748,13.10852,-16.31973,5.873442,reverse,
8.291626,0.1953125,-14.6759,27.80182,-25.20966,12.29369,reverse,
-5.093384,-7.653809,4.214478,28.62122,-25.09247,10.14556,reverse,
-9.686279,-13.97095,18.86597,16.28784,-15.77026,4.942875,reverse,
-2.020264,-2.612305,-0.7507324,18.45001,-16.65756,4.314709,reverse,
-6.594849,-3.805542,5.926514,15.01984,-9.589996,2.058811,reverse,
-3.140259,-3.460693,-1.657104,17.77649,-9.716339,1.500053,reverse,
-7.275391,4.84314,5.941772,-3588.785,4.501038,-0.2977562,reverse,
-0.9796143,-1.599121,-0.4821777,11.99331,4.662781,-0.2525139,reverse,
-35.02808,12.21008,20.27283,7.626426,24.62799,-8.222446,reverse,
5.010986,-1.889038,-0.7141113,7.362344,22.30881,-6.693668,reverse,
16.90979,12.10327,0.6713867,3.418059,5.816345,-6.139345,reverse,
-3.106689,7.730103,4.818726,2.750306,0.3372192,-8.366184,reverse,
14.27307,-0.3326416,-5.963135,1.958432,-0.6143188,-5.140839,reverse,
-1.235962,0.9307861,0.6225586,2.142434,-0.6794739,-5.550175,reverse,
4.888916,-1.513672,11.08093,-12.43139,-4.207306,-5.764809,reverse,
-1.089478,0.6134033,8.425903,-20.01002,-6.221313,-6.845484,reverse,
14.63928,-13.93433,-8.010864,-10.92527,-4.656067,-3.18223,reverse,
3.485107,-3.533936,0.5279541,3590.071,-4.691772,-2.598696,reverse,
8.59375,-5.639648,-9.512329,-5.52124,-1.731262,0.2936554,reverse,
9.912109,-6.173706,-8.093262,-1.628723,0.994873,3.160744,reverse,
2.722168,-0.03051758,-2.429199,-0.1861572,1.377563,3.765459,reverse,
23.74268,-9.005737,-7.092285,5.354919,3.567352,8.181725,reverse,
-12.35962,10.43701,-6.161499,-3588.179,3.675232,6.931086,reverse,
-1.306152,3.22876,-5.880737,18.73507,4.571533,7.599363,reverse,
3.952026,1.239014,6.866455,14.37807,3.511505,8.590345,reverse,
19.12537,12.4939,33.47778,-7.769997,-2.324219,12.84613,reverse,
-0.4760742,1.593018,1.989746,-8.107578,-2.489777,13.37204,reverse,
-39.83765,8.538818,-9.115601,-4.697742,-0.3286743,5.686684,reverse,
-0.4180908,-0.3479004,-0.4547119,-4.641509,-0.4602051,5.602989,reverse,
-13.92212,8.724976,12.77466,3576.542,21.53946,-0.511055,reverse,
-2.481079,6.393433,9.854126,-29.60419,26.58676,-2.913685,reverse,
-1.800537,-10.04333,-15.66772,-16.25,12.10114,-1.917839,reverse,
-1.712036,1.644897,3.570557,-17.8891,13.3783,-2.955151,reverse,
-16.72058,4.907227,10.65979,-18.88306,13.69675,-9.844303,reverse,
-4.779053,-1.879883,4.922485,-19.07593,14.48563,-11.70929,reverse,
0.2868652,-16.57715,-15.3656,-6.693726,9.726257,-12.19222,reverse,
2.941895,-8.14209,-8.505249,-0.9259033,6.96579,-11.23255,reverse,
4.156494,-8.963013,10.7666,4.015198,5.951843,-13.55518,reverse,
1.004028,-5.541992,5.227661,5.257874,6.172485,-14.96249,reverse,
0.3265381,-4.580688,-7.458496,11.8335,9.640656,-17.39255,reverse,
1.84021,-3.622437,-4.406738,15.19135,10.76874,-17.79424,reverse,
-13.35449,-47.30835,30.75256,42.60315,28.65768,-47.18927,reverse,
9.747314,-8.816528,2.365112,41.2854,23.37921,3558.354,reverse,
13.49487,21.521,-26.84631,-3572.231,12.8508,-23.81897,reverse,
5.770874,15.34424,-15.81726,19.93338,7.785034,-14.51599,reverse,
4.882813,-10.39429,-1.312256,22.29298,7.440338,-13.78326,reverse,
4.797363,-3.186035,-4.547119,21.39075,5.89035,-10.66071,reverse,
1.5625,7.269287,-4.559326,17.7047,5.066223,-6.663818,reverse,
3.244019,-2.148438,-3.036499,17.69562,5.270996,-4.729309,reverse,
12.12769,-23.55042,-2.856445,24.38951,9.862976,-2.342224,reverse,
-11.04431,34.17053,-0.8636475,13.05434,6.229401,0.3585815,reverse,
13.40027,-31.86035,-3.845215,22.41667,10.3009,0.7833862,reverse,
20.3064,-42.41638,-2.401733,28.44664,15.22903,7.094421,reverse,
-36.4624,83.77075,6.582642,6.608486,4.258728,3.251648,reverse,
12.18262,-24.60632,1.00708,7.434044,3.792725,5.35614,reverse,
3.033447,-4.574585,0.06103516,6.904984,3.110809,5.609131,reverse,
5.932617,-11.04126,2.896118,5.590935,-0.9075928,4.47998,reverse,
-35.98633,73.19641,-1.821899,0,0,0,reverse,
61.83472,-126.474,12.12158,6.443386,-5.757904,5.771484,reverse,
-14.60876,31.07605,1.687622,3.100719,-6.507874,3.385315,reverse,
-16.1438,33.66699,-4.440308,1.549168,-4.207153,3.250427,reverse,
-17.84973,28.19214,-1.293945,-0.581131,-2.061157,4.40155,reverse,
-2.774048,8.850098,-1.281738,-1.27306,-1.593933,4.180298,reverse,
-3.277588,11.01074,0.3173828,-3.146152,-1.115265,5.023193,reverse,
-3.005981,6.32019,-2.600098,-1.782837,-3.041992,4.07074,reverse,
-4.940796,10.10132,-4.150391,0.4153824,-5.603485,2.324524,reverse,
-27.37122,30.21545,-14.59656,8.356457,-16.46133,-4.515991,reverse,
-11.15112,15.28015,-9.841919,12.32967,-20.39352,-9.443359,reverse,
39.28833,-48.23914,24.07837,0,0,0,reverse,
-60.23254,85.0647,-44.46106,17.99824,-26.06674,-15.2478,reverse,
21.64612,-18.11218,10.74219,11.02621,-15.1149,-9.835205,reverse,
17.67883,-17.64832,12.87231,4.719944,-7.029572,-3.751831,reverse,
-6.365967,22.80579,-10.44617,6.80851,-10.25955,-5.602417,reverse,
13.09509,2.456665,7.174683,-0.8950424,-4.675903,-0.03692627,reverse,
1.138306,9.591675,-5.39856,-1.450863,-5.349884,0.05767822,reverse,
11.94458,46.07849,-10.02197,-13.41473,-6.074982,4.338684,reverse,
2.432251,-11.66992,-4.684448,-13.73182,-6.725769,3.883057,reverse,
-7.846069,-66.03394,31.01196,-11.69985,-6.015167,-1.314392,reverse,
6.509399,-52.53296,13.21106,0,0,0,reverse,
-15.82031,79.49524,-23.29407,-20.20126,-8.733673,-1.618958,reverse,
0.8331299,-24.71924,4.541016,-15.79107,-5.861816,-0.8599854,reverse,
0.5767822,-19.7052,8.889771,-13.35049,-2.910461,0.8004761,reverse,
-7.330322,13.97705,-3.738403,-20.39026,-4.051208,1.760864,reverse,
-12.20093,6.463623,-22.64099,-31.68612,-2.256775,5.28717,reverse,
-7.318115,1.159668,-17.33093,-41.05733,-2.524872,7.279358,reverse,
20.13855,-38.09204,41.71143,-30.33792,0.08636475,4.529419,reverse,
9.927368,-20.51697,0.04882813,-19.22954,1.994171,2.174988,reverse,
5.096436,-7.043457,10.93445,-18.63946,4.375305,2.805786,reverse,
1.9104,-3.692627,4.684448,-19.25205,5.62027,2.888184,reverse,
4.187012,12.67395,-3.805542,0,0,0,reverse,
0.3570557,-9.30481,0.592041,-30.94477,10.45593,9.44458,reverse,
6.082153,27.67334,-10.56213,3567.342,5.792084,18.45001,reverse,
5.975342,12.09717,-4.110718,-34.24377,2.061615,-3576.404,reverse,
4.269409,-1.168823,-2.078247,-32.66998,-0.5929565,25.1081,reverse,
-0.4089355,6.765747,-11.50513,-8.362732,-7.948456,23.11323,reverse,
4.949951,1.208496,-4.040527,-7.365112,-11.14471,26.3168,reverse,
-5.13916,-5.126953,-1.71814,0.4336548,-16.22528,21.83755,reverse,
-0.8605957,-6.536865,13.31787,3.409729,-16.03897,19.05506,reverse,
-3.149414,-4.571533,28.49731,11.21246,-20.05844,15.59202,reverse,
-12.07581,-21.03577,-8.392334,0,0,0,reverse,
-4.40979,16.43677,-46.5271,42.51892,-55.72617,17.77824,reverse,
-14.27917,-10.00671,-1.708984,38.44208,-45.86121,4.629965,reverse,
5.426025,-6.674194,36.67908,10.96893,-1.111908,-1.108541,reverse,
-5.401611,-0.6652832,-4.058838,-3585.064,-1.238403,-1.687212,reverse,
-9.481812,4.699707,-7.13501,4.994956,2.824249,-6.033688,reverse,
-2.868652,0.1037598,-1.78833,1.273212,4.258728,-7.428865,reverse,
-1.226807,0.02746582,32.60803,0.2999532,6.27243,-8.085585,reverse,
8.157349,-1.269531,4.846191,0.08142829,5.072327,-6.115351,reverse,
-8.059692,-5.966187,16.17432,0.6971622,8.696747,-10.33934,reverse,
0.07019043,-2.46582,2.416992,0.9132683,9.047699,-10.7375,reverse,
32.07397,5.780029,-31.50635,0,0,0,reverse,
-5.767822,-19.40308,66.33301,3545.569,-2.201233,-9.174299,reverse,
4.559326,4.705811,-38.47656,-22.67426,-0.2108765,-4.254398,reverse,
1.73645,5.303955,-17.05627,-8.691406,0.3318787,-2.154646,reverse,
1.147461,-0.7202148,-1.11084,-8.531189,0.4919434,-2.067356,reverse,
2.548218,2.694702,-7.327271,-4.52301,0.6138611,-1.010456,reverse,
4.501343,4.40979,-7.489014,-0.1257324,0.599823,0.7874489,reverse,
6.96106,7.705688,-12.28027,7.415466,0.5714417,3.776751,reverse,
1.300049,1.455688,-1.022339,11.56586,1.340332,4.775391,reverse,
1.559448,1.153564,-1.177979,16.77216,2.359467,6.073198,reverse,
3.533936,-2.716064,-0.5218506,18.95111,2.321167,7.142725,reverse,
-22.07947,-4.589844,20.12939,0,0,0,reverse,
39.80408,0.7141113,-26.52588,-3572.224,2.879028,12.30505,reverse,
-8.563232,-6.311035,34.21936,3596.198,-2.252045,6.994047,reverse,
-10.09827,1.599121,-2.490234,-2.520752,-1.528625,4.763422,reverse,
34.97925,-6.45752,18.90259,-4.683228,-2.145386,12.06293,reverse,
6.930542,-2.175903,2.749634,-5.088501,-2.558594,13.84518,reverse,
-63.05237,12.63123,-26.85547,0,0,0,reverse,
0,0,0,0,0,0,reverse,
28.88794,31.17981,104.1351,-52.06268,43.63602,0.682745,reverse,
-28.53699,-17.91687,-74.25842,-13.12866,12.60742,-1.42581,reverse,
