l_upleg_JNTa_x,l_upleg_JNTa_y,l_upleg_JNTa_z,l_upleg_JNTw_x,l_upleg_JNTw_y,l_upleg_JNTw_z,label,
-4.956055,1.495361,1.153564,-2.175159,-1.421356,1.25946,ankle,
-24.57886,19.27185,30.9082,0,0,0,ankle,
-9.54895,-14.99481,-13.50708,3.615646,4.251862,2.385559,ankle,
-0.4608154,8.503723,4.708862,4.112453,5.095062,2.792053,ankle,
-5.960083,9.068298,1.498413,6.806183,8.936462,4.854431,ankle,
-14.09607,31.17523,15.15808,8.960609,13.28613,7.111816,ankle,
6.347656,7.687378,2.276611,5.327091,8.966827,4.750977,ankle,
-14.5813,111.0474,22.43042,2.12225,8.600159,3.759155,ankle,
-4.193115,53.00598,-71.68274,2.936058,11.50482,5.115662,ankle,
40.41443,-99.20654,-21.80786,11.42239,3.171997,0.7244873,ankle,
7.592773,-5.795288,-26.72119,15.10021,2.635193,0.4098511,ankle,
23.6969,-27.11792,-10.3241,27.16526,2.095642,-0.9170532,ankle,
-29.21143,-73.37341,97.97058,0,0,0,ankle,
27.81372,52.88696,-93.44177,25.8634,1.701202,-0.8206177,ankle,
13.87634,0.8300781,33.21533,3.652287,1.817932,-5.21637,ankle,
-2.999878,-4.064941,-1.211548,2.229958,1.331787,-5.786743,ankle,
76.45569,90.77454,-159.8724,-21.60635,-11.74744,-38.20465,ankle,
-115.1459,-140.4266,221.3104,0,0,0,ankle,
37.53052,31.58875,-97.91565,-20.72168,-14.60007,-26.44592,ankle,
-30.66406,-28.01208,48.5199,-10.80467,-8.598328,-12.63123,ankle,
-7.989502,-6.555176,-18.93616,-15.5835,-13.05695,-17.73468,ankle,
-16.63513,1.089478,12.36267,-39.788,-27.86728,-28.63678,ankle,
17.75818,1.889038,55.96924,0,0,0,ankle,
-26.8158,-3.408813,-38.02795,-64.02006,-37.82654,-31.15417,ankle,
-28.7262,-13.24768,4.171753,3490.243,-5.127563,-20.17334,ankle,
-17.03186,-38.38501,4.473877,-134.9744,17.47879,-16.26373,ankle,
-13.32703,-29.32434,53.78723,-108.4671,19.43298,7.070313,ankle,
85.90088,84.36584,-24.40491,0,0,0,ankle,
-47.51282,-50.63171,36.09619,-45.63843,9.576111,12.45026,ankle,
-25.48828,-64.89563,133.9752,-115.8112,20.83267,25.76874,ankle,
71.92993,41.52222,-39.54163,-82.90558,15.16479,13.91663,ankle,
1.071167,74.00513,-130.5298,0,0,0,ankle,
21.55762,-80.07202,121.9421,-95.73639,21.58371,-3.761292,ankle,
77.05994,25.68359,-44.15283,-113.2791,70.25497,-73.93372,ankle,
-4.180908,8.807373,-46.80481,-89.11316,143.4354,-137.0068,ankle,
-60.92834,54.08325,-41.87927,-17.90649,76.89774,-91.58966,ankle,
-33.5083,-8.502197,10.89478,0,0,0,ankle,
27.30103,30.23376,6.472778,-0.2478027,-32.72995,19.15009,ankle,
-28.0304,38.48877,34.3689,54.28284,-209.1931,207.8247,ankle,
-4.330444,-20.62683,-16.25061,52.20825,-78.09998,84.9292,ankle,
-11.98425,77.12708,-7.806396,147.4521,-82.91214,97.15149,ankle,
17.04407,-125.2228,-16.78467,0,0,0,ankle,
4.251099,117.9901,-39.8407,192.3572,-31.13815,-3533.498,ankle,
-21.18225,-116.1285,45.34912,24.26483,10.45212,4.48959,ankle,
-7.699585,-10.20813,11.31592,5.83252,14.68475,-1.525773,ankle,
-19.03687,-43.65234,35.82153,-61.39923,26.25443,3575.842,ankle,
43.6676,51.9989,-52.64587,0,0,0,ankle,
-67.85889,-87.83569,45.90759,-89.63409,51.1554,-61.6452,ankle,
-3.018188,55.58472,-131.0852,-28.74603,64.22653,-94.71069,ankle,
20.40405,106.9855,-98.67859,71.05835,10.2742,-37.46796,ankle,
3.05481,4.180908,-17.71851,89.35425,-9.067078,-18.99902,ankle,
47.41821,-78.91541,201.5747,0,0,0,ankle,
-3.353882,72.01843,-170.9106,107.2772,-28.15536,19.44031,ankle,
16.11328,-44.64111,80.24597,65.54108,-3.375092,12.94678,ankle,
17.6239,-20.66345,-9.625244,87.31689,13.67325,21.99982,ankle,
-4.330444,-24.20044,33.82568,77.71973,45.36301,23.83606,ankle,
-7.055664,-14.7644,34.4696,-3535.418,74.02313,33.62305,ankle,
-18.99719,32.25098,31.99463,0,0,0,ankle,
18.09692,-52.02026,64.59351,50.27151,-21.32172,5.715942,ankle,
24.2157,55.30396,64.83154,28.42101,-55.98953,-13.88947,ankle,
-4.223633,15.36255,-53.63464,11.34635,-21.52542,-4.964905,ankle,
-38.08899,-18.64624,-75.79041,0,0,0,ankle,
34.73511,29.48608,80.5542,24.49215,-20.39673,-0.7531738,ankle,
-10.40344,-9.09729,-9.143066,20.96933,-17.36496,-1.279602,ankle,
-14.59045,-5.795288,29.39148,16.38004,-10.13596,3.685303,ankle,
-12.27112,-5.929565,20.26978,15.19762,-8.690948,6.158142,ankle,
-39.68811,-31.40564,112.2955,7.073231,-1.156006,14.88068,ankle,
42.21802,22.7417,-233.3679,0,0,0,ankle,
-63.39722,-87.18262,241.9128,10.11667,2.585144,19.60083,ankle,
37.63123,32.72705,-186.3037,5.63858,3.953247,8.910217,ankle,
22.11914,-16.63818,-31.76575,6.064491,4.421387,8.707581,ankle,
-2.246094,-26.59302,-6.872559,7.416954,5.617523,10.61157,ankle,
17.22412,-43.1427,-26.88293,8.444347,5.693359,12.96692,ankle,
3.17688,-6.602478,-24.36523,8.013706,5.348053,12.3056,ankle,
43.71033,-54.31519,-50.72937,-15.63192,3.42865,19.71436,ankle,
29.29077,-11.39069,-60.2417,-20.25236,3.152161,-3579.357,ankle,
-15.78064,190.9714,85.79407,-7.914753,0.5819702,9.009953,ankle,
-71.72852,22.16644,59.45435,0,0,0,ankle,
116.3605,4.325867,-87.68921,-3.494606,0.5610657,11.95097,ankle,
-46.74988,22.65015,37.9425,5.205574,-0.2775574,5.651011,ankle,
-30.10864,2.035522,21.58203,1.965771,-0.7614136,1.925547,ankle,
-5.508423,11.38611,3.820801,0.4803467,-1.304626,0.3268719,ankle,
-34.04846,18.76526,27.76794,-7.898426,-3.202667,-5.774202,ankle,
-46.87195,12.30927,37.57629,-18.14711,-4.612274,-13.08227,ankle,
1.104736,-15.15808,10.50415,-13.85336,-2.95578,-10.33994,ankle,
-1.138306,-14.36462,12.9425,-9.174099,-1.636505,-7.897418,ankle,
12.70447,12.95471,-0.4241943,-6.175938,-0.3390503,3593.551,ankle,
8.97522,19.36951,1.364136,-4.5228,0.5282593,-6.386108,ankle,
25.28076,-74.27368,-65.38696,0,0,0,ankle,
-6.768799,174.0509,73.48328,-3.547459,1.75415,-9.216919,ankle,
18.34717,-50.04578,-63.76038,4.065781,0.4550171,-6.360779,ankle,
10.2478,82.97729,-65.40527,17.29387,-0.5123901,-13.37463,ankle,
-19.45801,-143.5059,10.56824,13.23448,0.4003906,-6.920166,ankle,
-3.421021,-41.98608,23.63892,10.92957,0.8204651,-3.759766,ankle,
-0.592041,4.699707,-19.45496,18.32355,2.427368,-5.245667,ankle,
3.921509,-6.744385,-18.58826,23.22641,4.616394,-4.773254,ankle,
2.1698,-3.24707,16.17737,8.661366,3.262482,-4.575806,ankle,
-4.446411,-16.19873,43.34106,0,0,0,ankle,
10.64758,26.34277,-58.44116,-2.539654,4.380493,-7.937927,ankle,
50.27771,35.51331,-68.25562,-18.40555,-12.05521,-25.66071,ankle,
-32.22961,-27.82593,52.27661,-17.94779,-14.65515,-19.20349,ankle,
-46.68274,-24.47205,56.00586,-46.21637,-49.13406,-37.92816,ankle,
2.914429,-1.080322,-2.67334,-61.34303,-53.38394,-34.7995,ankle,
-24.60632,-23.07739,6.976318,-63.606,-0.6930542,-20.48889,ankle,
-7.556152,-16.6626,-0.2532959,3532.578,9.217072,-21.03058,ankle,
-4.312134,-18.91479,12.19788,-75.85632,10.6871,-12.16034,ankle,
9.368896,-3.213501,-3.277588,-63.28613,8.899536,-11.62476,ankle,
42.17834,53.3905,5.444336,0,0,0,ankle,
-186.5356,-238.8062,13.07068,-210.0415,46.6095,8.666992,ankle,
186.5356,238.8062,-13.07068,0,0,0,ankle,
-70.06226,-128.3173,93.12134,-114.7098,33.59375,-1.820679,ankle,
29.65088,36.79199,-4.800415,-78.51685,35.43152,-11.25305,ankle,
21.98792,31.1554,-4.794312,-54.56451,40.06866,-20.89142,ankle,
18.42346,60.36987,-83.52661,0,0,0,ankle,
24.16382,-15.31525,74.26758,-28.69659,42.19604,-25.20233,ankle,
23.91663,119.6747,-79.84009,56.27228,-44.26422,65.9967,ankle,
34.32922,86.37848,-49.87793,122.4326,-52.02469,85.76172,ankle,
2.767944,16.7511,-74.19434,173.0371,-30.73456,65.2063,ankle,
-9.207153,-38.5437,-9.77478,168.3017,-6.706085,61.39313,ankle,
-2.645874,-66.87012,51.71204,-3473.806,6.131287,-3551.072,ankle,
-73.32458,-102.0752,87.70752,0,0,0,ankle,
58.13293,35.10132,-85.96802,167.6729,23.10699,48.03011,ankle,
-69.03687,-54.6936,98.84338,12.50692,44.64752,18.22496,ankle,
-25.28381,2.783203,51.64795,-41.04702,35.64102,-7.655668,ankle,
-63.44299,-15.85693,116.9739,3414.067,-39.79187,3513.863,ankle,
42.72461,-54.3335,-53.74756,-141.3681,-17.77817,-49.28101,ankle,
9.204102,8.773804,-54.40063,-112.9221,16.44882,-60.04883,ankle,
12.04834,-53.95508,-9.191895,-131.2161,42.17148,-83.4256,ankle,
33.3252,107.0099,-110.376,-16.41602,18.99719,-34.36859,ankle,
-2.609253,5.462646,-3.579712,-8.342285,14.7496,-27.32971,ankle,
4.937744,19.70825,49.79858,0,0,0,ankle,
-53.80859,32.25708,-179.2847,70.00702,-26.8988,25.14862,ankle,
-36.94458,-42.19971,-63.92822,149.8193,-30.672,39.60297,ankle,
42.99927,-33.05054,106.8451,75.82245,-1.031189,24.54987,ankle,
14.71252,-10.12573,17.87109,70.12665,14.95056,21.71478,ankle,
-1.507568,0.0793457,58.1543,62.97211,32.62604,9.981995,ankle,
8.929443,8.551025,19.4397,-3548.305,19.90463,10.32867,ankle,
6.216431,17.93823,38.67798,30.25745,-7.269592,-2.289734,ankle,
5.435181,19.65942,25.83923,22.47688,-28.84872,-10.73914,ankle,
8.538818,19.43359,31.02417,11.20992,-51.78879,-21.86676,ankle,
43.73779,38.00049,32.38525,34.67295,-34.60571,0.1046753,ankle,
-38.30872,-50.54321,-87.02393,0,0,0,ankle,
76.35803,79.20532,164.6454,88.17162,-35.71945,20.61035,ankle,
-59.55811,-74.16992,-111.8225,31.37117,1.470032,14.40735,ankle,
-5.703735,-5.987549,-11.69434,25.34061,1.368713,11.50787,ankle,
-19.71741,-13.31177,43.6615,6.761971,6.339111,12.72552,ankle,
-9.994507,-30.96008,79.80957,7.152653,8.031311,15.8194,ankle,
-5.209351,-2.124023,-77.72522,4.610481,6.711273,8.511353,ankle,
-1.837158,-16.72668,12.67395,3.61414,7.823486,9.861145,ankle,
46.94214,-90.56091,77.65503,-9.877453,11.61743,12.59338,ankle,
-13.29956,-20.8374,-52.56042,-9.49976,10.18814,11.74591,ankle,
49.5697,77.79236,-76.76392,-11.06903,3.837128,4.414978,ankle,
-57.55005,97.68066,-47.87903,0,0,0,ankle,
103.952,-115.2328,27.53296,-12.60546,4.563141,7.335205,ankle,
-27.64893,70.9549,-31.01501,-5.072651,2.004395,4.888306,ankle,
-31.40259,37.56561,3.805542,-4.392452,0.1383972,2.406616,ankle,
12.09412,4.64325,-1.776123,-5.691986,0.09994507,3.083801,ankle,
-22.052,-12.11548,12.00256,-3.860035,-3.002777,3.005981,ankle,
-12.19482,-10.9314,9.356689,-2.978897,-5.619965,3.138733,ankle,
-36.27625,8.355713,11.63025,-6.948528,-5.039673,-0.7809448,ankle,
-16.62292,5.429077,2.560425,-8.049107,-4.423523,-2.676392,ankle,
-6.573486,30.88379,8.761597,-7.647839,-5.895538,-4.126282,ankle,
-2.572632,11.91406,-0.4730225,-7.299099,-6.426544,-4.656067,ankle,
39.29749,-31.46667,-42.38586,0,0,0,ankle,
-56.22864,110.5347,45.12329,10.24542,-9.121857,-7.878723,ankle,
46.64001,21.09222,-30.79224,17.7408,-6.186218,-6.98822,ankle,
15.09094,72.82715,-30.25513,29.6294,-9.249573,-10.28717,ankle,
7.800293,-101.0208,-2.133179,7.750778,-3.441772,-5.470886,ankle,
9.564209,-21.30127,0.5004883,-2.254829,-0.839386,-4.656067,ankle,
-0.9338379,-8.52356,-6.09436,-2.121201,-0.7600403,-4.41803,ankle,
42.5293,53.41187,-66.64124,-4.376278,1.171265,-8.728943,ankle,
-30.68848,-77.69775,35.29053,-2.490234,1.264343,-4.267578,ankle,
6.323242,-13.61084,-5.01709,-3.207016,2.840424,-4.17572,ankle,
-3.845215,-6.515503,0.2044678,-3.118954,2.679291,-3.932495,ankle,
83.39844,48.73047,-270.578,-16.1307,18.07022,-20.66223,ankle,
-78.48511,-71.4325,208.3649,-9.615555,7.515259,-11.94031,ankle,
-46.54846,-9.667969,53.81165,-8.844814,-3.996124,-12.1756,ankle,
-5.310059,-0.9399414,3.341675,-14.16725,-9.033356,-15.08911,ankle,
-35.15015,0.78125,41.78772,-60.79535,-50.77789,-38.02399,ankle,
5.575562,-5.172729,1.837158,-65.82931,-44.86496,-27.0108,ankle,
-7.946777,-5.029297,28.89099,-56.06176,8.479462,-14.96429,ankle,
-5.36499,-11.78894,-0.3692627,3537.251,10.40329,-17.67761,ankle,
28.36609,2.697754,-33.04138,-73.42316,20.05875,1.634216,ankle,
1.397705,-15.08484,-4.837036,-78.4317,22.21741,2.998962,ankle,
12.5885,8.828735,8.776855,-49.30267,13.53989,7.567139,ankle,
10.20813,13.40942,21.95435,-29.84558,7.065887,7.928162,ankle,
-8.856201,-32.33337,55.78003,-65.64453,13.94684,-0.1174927,ankle,
2.145386,9.103394,-9.793091,-43.67035,9.816895,-4.588318,ankle,
-4.144287,5.456543,6.808472,-36.43616,13.02505,-10.13763,ankle,
-0.006103516,-0.9277344,2.105713,-35.61798,15.87418,-13.41156,ankle,
7.458496,19.54651,-32.84607,-14.62006,7.25174,-6.2323,ankle,
188.2111,199.5514,-97.63489,96.72058,-10.65872,104.8923,ankle,
-98.21472,-125.4242,-37.43896,78.05573,-17.3349,55.50507,ankle,
12.8418,-23.86475,-34.99451,98.99445,-16.11526,59.80316,ankle,
-56.15234,-34.66187,105.6671,29.46106,-7.802277,23.87726,ankle,
22.56775,-36.91101,12.75635,42.76825,-33.60977,-3560.85,ankle,
-72.3175,29.64478,58.5022,-11.63483,-3.79364,-3.046944,ankle,
-34.61914,12.79297,37.39014,-41.86707,9.586487,3576.175,ankle,
-29.53796,-55.56946,144.5465,-132.4966,21.57669,-27.20947,ankle,
-75.19531,-165.3992,162.6038,-247.0834,70.65308,-94.18823,ankle,
-11.86523,-25.50201,-125.2075,-170.6387,206.6917,-243.3395,ankle,
120.1599,235.3317,-213.1439,0.9912109,-27.99255,40.85144,ankle,
-4.067993,13.33466,-1.071167,11.12427,-38.16559,51.79047,ankle,
11.34644,65.78217,-39.03809,60.41412,-51.00174,58.98438,ankle,
-7.650757,9.951782,-20.71533,77.78687,-34.23538,44.49554,ankle,
-7.937622,-13.27209,-70.67261,85.79803,-16.83197,13.992,ankle,
-5.111694,-7.662964,-20.52002,91.49384,-10.78156,6.947937,ankle,
-12.29553,-6.048584,-172.8455,157.9745,-22.66098,-0.5447388,ankle,
16.08276,-50.71411,70.6604,99.46289,-14.54514,-17.90405,ankle,
57.1167,3.631592,97.92175,65.41107,-10.75989,-1.878052,ankle,
34.73816,0.9643555,-22.15881,-3511.53,-12.67761,8.501587,ankle,
-4.428101,-6.243896,105.0415,58.21283,14.29016,14.23645,ankle,
8.834839,-6.494141,-2.044678,61.86208,17.65533,20.48462,ankle,
-11.27319,1.800537,62.19482,23.49135,2.53891,11.31775,ankle,
0.5950928,0.8605957,27.67639,14.6752,-2.795563,9.298096,ankle,
8.425903,-0.7080078,37.36267,32.57313,-19.3335,8.228455,ankle,
-0.006103516,-8.813477,18.94531,41.0088,-25.6813,6.56311,ankle,
-20.9259,1.538086,-14.59961,21.61163,-13.92471,5.25177,ankle,
-16.31165,-1.330566,31.44531,3.735657,-3.014832,6.582336,ankle,
-6.036377,-7.684326,-0.4516602,2.764263,-0.9439087,7.419434,ankle,
-8.752441,-6.530762,23.41614,0.147438,6.68457,14.245,ankle,
-3.930664,-5.438232,-49.14551,-0.4992104,4.711304,10.36102,ankle,
-5.81665,-9.899902,-14.27307,-1.001892,4.328461,9.720764,ankle,
-10.57739,-20.11719,1.49231,-0.9179688,3.624268,9.5755,ankle,
-32.58667,-84.17358,6.402588,0.4137421,-0.01922607,8.09082,ankle,
-0.04882813,-21.20819,-46.13953,-2.287216,-1.206512,7.243347,ankle,
55.26733,113.8245,-50.37842,-11.84662,-4.958496,-0.3244019,ankle,
3.137207,0.08392334,-5.160522,-11.54415,-4.720306,-0.2505493,ankle,
27.41394,4.295349,-17.04712,-7.138424,-3.102875,0.8120728,ankle,
14.4165,-9.893799,-15.1947,-8.699532,-3.669739,0.9863281,ankle,
-8.093262,25.46844,12.63733,-5.060081,-1.682587,0.7559204,ankle,
5.722046,-1.327515,-6.14624,-5.413284,-1.793213,0.7824707,ankle,
-13.76648,-0.4943848,-15.97595,-0.7323647,0.08071899,1.072083,ankle,
0.5981445,0.25177,-4.785156,-0.2688217,0.227356,1.007385,ankle,
-30.13916,25.354,34.43298,5.887566,-0.8389282,-0.8959961,ankle,
-12.24365,10.6842,16.38184,8.0937,-1.168213,-1.495056,ankle,
2.816772,15.38239,16.25061,9.679451,-1.066895,-1.970215,ankle,
1.28479,4.673767,1.293945,10.77051,-1.043701,-2.065735,ankle,
6.225586,16.18195,6.454468,13.66547,0.1165771,-1.611938,ankle,
6.12793,7.4646,-1.544189,14.76118,0.8621216,-1.112366,ankle,
10.42786,149.0067,29.3396,4.076462,3.640442,-6.427307,ankle,
6.100464,-12.48779,-58.34656,-4.926624,3.102722,-7.88208,ankle,
0.8789063,-75.78583,-26.13831,-4.446144,0.5070496,-7.124939,ankle,
-3.363037,-37.21924,0.6469727,-4.485264,-0.7585144,-6.511536,ankle,
9.164429,-3.045654,-12.17346,-4.622364,0.2790833,-6.979675,ankle,
9.487915,-11.9812,-1.608276,-4.071865,1.613617,-6.292725,ankle,
2.456665,-4.446411,-12.92725,-4.021606,1.676941,-5.77301,ankle,
6.576538,1.672363,-21.22803,-4.633541,2.036285,-6.203308,ankle,
6.170654,-0.1831055,-28.2196,-6.645222,3.905487,-10.0592,ankle,
-25.87585,-33.11157,68.82629,-3.658333,2.481995,-5.856323,ankle,
13.00354,13.25684,-33.87146,-6.399803,4.375305,-9.814453,ankle,
-39.57214,-4.492188,-0.5401611,-67.07651,-60.44037,-56.96503,ankle,
-4.626465,-28.27148,67.64526,-33.63844,-28.29849,-19.28101,ankle,
-24.3042,-14.49585,2.349854,-52.59835,-2.560577,-20.96222,ankle,
-6.726074,-10.63843,2.813721,-53.78071,10.18951,-20.20721,ankle,
0.2563477,-17.24243,4.733276,3533.245,13.47076,-18.56781,ankle,
40.33813,40.6311,3.369141,0,0,0,ankle,
-77.80151,-90.69214,7.855225,-107.1875,27.19269,-17.14233,ankle,
12.35046,4.336548,7.455444,-74.04633,21.39572,-5.180054,ankle,
24.89014,18.07861,40.91492,-72.70325,19.74609,-2.59552,ankle,
20.79163,25.99792,31.99768,-62.01904,17.37503,8.288574,ankle,
11.17554,11.27319,-12.20703,-49.78638,15.61172,3.968811,ankle,
20.86792,26.87988,2.374268,-39.6405,17.14478,0.8529663,ankle,
9.591675,12.87537,-16.72668,-30.72723,16.25916,-4.287109,ankle,
10.75439,20.17212,-26.3092,-15.39917,12.11105,-9.454956,ankle,
2.688599,26.63879,-5.465698,-0.5459595,1.322174,3.699341,ankle,
-10.04944,4.229736,-15.37781,12.80426,-8.445892,12.32269,ankle,
-25.2594,-59.79004,-14.51111,0,0,0,ankle,
35.31799,48.34595,38.3667,19.16504,-13.51852,64.53125,ankle,
-3.52478,-33.86841,-6.964111,12.06238,-6.239929,67.16064,ankle,
0.4364014,-9.472656,-16.09802,7.10144,-0.5155945,56.4978,ankle,
20.98389,-7.885742,8.7677,4.113464,0.8459473,-3519.047,ankle,
0.4119873,-2.264404,4.492188,-0.3912354,9.685364,55.68079,ankle,
5.767822,-10.47363,8.062744,-9.204407,8.952637,60.26491,ankle,
-92.33704,-76.62964,62.39929,-72.2345,2.459869,-10.52849,ankle,
-15.1947,-4.968262,-12.33826,-67.40631,8.635559,-28.19604,ankle,
-60.94055,64.33105,-64.82544,-7.855835,25.66376,3498.083,ankle,
109.079,32.88574,-21.86279,0,0,0,ankle,
-146.3562,-17.46826,-38.90381,26.27441,29.03641,-131.5631,ankle,
51.11389,31.91528,-39.02283,45.75562,3.217163,-70.58929,ankle,
72.01843,21.40503,-13.97095,49.74304,-17.22351,-4.790344,ankle,
4.034424,20.51392,-65.50903,79.9704,-25.92804,0.003356934,ankle,
55.27344,39.47144,-110.6476,152.0313,-31.78207,42.2998,ankle,
58.10852,-27.51465,10.00671,127.4268,-8.123932,35.97717,ankle,
-12.00867,-36.78589,124.4659,85.53345,10.9549,25.57373,ankle,
-24.9176,-19.31152,76.24512,-3542.727,16.53503,24.15558,ankle,
-17.77954,-0.06713867,50.10986,38.71247,8.628998,14.83978,ankle,
-6.893921,0.5737305,21.24023,32.64069,5.321655,11.78955,ankle,
-32.59277,-12.73193,-14.01367,0,0,0,ankle,
26.85242,21.11816,64.34937,21.71706,-23.44116,-0.1654053,ankle,
-28.5553,-5.895996,35.18677,18.3407,-26.28769,-2.527466,ankle,
-24.15466,-11.90186,18.42346,19.2278,-25.52582,-2.597046,ankle,
-13.70239,-11.99951,1.522827,19.80257,-24.12064,-2.466125,ankle,
11.94458,-13.92212,-59.00269,14.08804,-5.364075,3.323975,ankle,
-10.63232,-8.807373,3.265381,16.87916,-4.794159,4.845581,ankle,
-12.12158,-16.34521,22.85461,17.68076,0.1531982,7.809753,ankle,
-1.596069,-8.392334,-14.67896,18.13869,1.961365,8.798523,ankle,
-6.07605,-7.171631,-44.28101,24.57117,7.06955,13.50464,ankle,
58.04138,63.31787,-27.63977,0,0,0,ankle,
-47.63184,-179.4159,55.67627,29.26722,13.01605,-3575.847,ankle,
31.19812,-2.682495,-46.62476,17.17857,9.21875,16.33652,ankle,
81.33545,80.68848,-5.999756,3.944359,3.461151,8.105978,ankle,
23.38562,-44.76776,-27.6825,5.833435,4.651489,10.78911,ankle,
16.32996,18.59741,-26.11389,4.01104,5.446014,11.5743,ankle,
1.669312,16.84723,-22.81189,3.60939,5.566406,11.42228,ankle,
-11.32202,53.27911,14.08997,-10.38944,2.188568,7.19645,ankle,
-26.57776,28.57666,17.24854,-10.42875,1.084137,4.64047,ankle,
17.30957,45.71075,29.87671,-20.97837,3.493347,5.919905,ankle,
-1.211548,8.631897,8.285522,-22.05477,4.07959,6.052866,ankle,
-84.48486,-25.46539,4.055786,0,0,0,ankle,
40.17944,42.92755,18.94836,-8.20055,-3.547974,-3.0233,ankle,
-24.53308,-14.30817,-1.657104,-5.301304,-3.632507,-4.365845,ankle,
-10.27527,-8.084106,-2.481079,-3.754463,-3.233185,-4.368844,ankle,
-6.765747,3.964233,9.121704,-4.955349,-3.878479,-6.008768,ankle,
-18.63403,1.989746,17.63916,-6.445141,-4.392548,-8.556728,ankle,
-27.72217,61.39832,65.81116,-9.99464,-3.059998,-11.31885,ankle,
-34.198,119.7388,47.20764,-14.24427,-1.058044,-16.01832,ankle,
15.83252,-8.285522,-99.34692,-4.081154,1.616211,-11.5249,ankle,
-0.1708984,-30.24902,-79.62036,7.382965,5.445557,-4.208941,ankle,
8.883667,-59.98535,-26.93787,9.244499,6.112823,-3.634061,ankle,
57.40356,-109.1064,51.31531,0,0,0,ankle,
-69.65027,86.35864,-80.8075,17.80563,10.2063,-4.976519,ankle,
59.22546,-68.39905,33.35571,16.18828,5.054016,-4.231907,ankle,
2.175903,-8.462524,14.88037,10.85411,3.423309,3597.151,ankle,
54.84009,36.31897,-69.80286,6.486015,-0.5932617,-16.79108,ankle,
1.031494,-7.766724,-7.702637,6.572723,-1.051331,-19.21509,ankle,
-47.62268,-38.04932,110.0769,0,0,0,ankle,
0,0,0,0,0,0,ankle,
81.66504,72.94006,-151.5076,-20.47918,-41.86752,-52.30377,ankle,
-72.29309,-59.07593,113.7238,-8.404617,-16.76636,-16.91132,ankle,
