hips_JNTa_x,hips_JNTa_y,hips_JNTa_z,hips_JNTw_x,hips_JNTw_y,hips_JNTw_z,
55.13458,10.28442,-69.03687,3.101903,5.351105,7.866368,
7.290649,-6.506348,68.70117,5.185308,2.267761,7.564654,
30.14069,-30.80139,7.388306,6.944764,2.456055,9.845085,
-92.56592,27.02332,-7.052612,0,0,0,
-0.2487183,-57.3822,152.7008,9.537866,-3.432465,8.834877,
-10.88104,31.5033,-86.28235,3.48671,-1.861267,2.303629,
11.12976,25.87891,-66.41846,0,0,0,
-20.41931,-32.48291,78.46375,4.265294,-2.480774,1.895552,
-6.092834,-12.18567,41.46423,4.235368,-2.727661,0.6232357,
-20.20264,-37.89063,4.824829,5.62571,-3.182983,-3.705521,
-3.948975,-26.53198,-9.326172,6.106215,-3.269501,-5.547113,
32.28912,80.59082,-95.31555,1.654124,-0.8006287,-2.959824,
5.464172,11.87744,-12.65564,0.9482956,-0.4389954,-2.229624,
12.91046,16.62292,-7.455444,0,0,0,
1.6922,-0.6134033,-22.45483,-1.133533,0.3848267,1.93285,
6.538391,10.65369,3.536987,-1.302814,0.6033325,2.922306,
4.034424,4.278564,-9.161377,-1.918149,0.8874512,4.3085,
13.57422,50.56763,-56.09436,-6.169119,1.885529,10.63673,
11.68976,19.83032,-38.1897,-8.62998,2.444458,14.38615,
-37.52899,-84.7168,122.3633,0,0,0,
2.565002,54.37012,-67.36755,-4.753246,0.8084106,3.566113,
-5.244446,-1.348877,-3.723145,-4.716187,0.6130981,2.206345,
-24.07074,-1.89209,37.323,-4.147913,-0.2149963,-2.845545,
-5.828857,-10.96191,11.05652,-3.760362,-0.289917,-4.100466,
32.57904,-40.16724,22.71118,0,0,0,
-74.79248,39.99329,-2.337646,-5.184021,-1.196747,-13.79131,
20.11871,-34.10645,10.85205,-2.418272,-2.245178,-12.80565,
-11.9751,-15.11536,-2.078247,-2.821376,-2.730255,-15.43263,
25.27771,-10.13184,39.20288,-1.673813,-2.756653,-10.49706,
10.5011,-1.345825,5.871582,-1.122983,-2.491913,-7.896519,
7.788086,6.02417,-34.63135,-0.9182417,-2.876892,-7.722588,
0.5203247,0.1800537,-8.81958,-0.815413,-3.051453,-7.68688,
10.62775,8.288574,-17.69409,-0.3776324,-2.188416,-4.742386,
-9.735107,-8.709717,-5.834961,-0.5738842,-4.932556,-9.933114,
13.40332,6.719971,16.90979,0.1234186,-5.370178,-8.686181,
-2.407837,-3.546143,2.423096,0.1861227,-6.978912,-11.27057,
7.594299,13.21106,-15.93018,0.108335,-2.784882,-1.911685,
2.49939,0.7019043,4.699707,0.05229712,-1.057892,0.1629491,
8.642578,5.892944,8.792114,-0.2210665,0.6388855,4.478467,
4.450989,2.474976,1.669312,-0.3654885,1.117706,6.929217,
5.090332,1.77002,-11.40747,-0.9772182,4.43161,9.660821,
-4.307556,-3.683472,1.715088,-0.7347083,3.349915,7.286892,
32.25403,18.93311,-44.04297,-2.154064,8.415222,11.72814,
33.62885,10.38818,-51.02234,-3.408616,14.92264,19.23887,
-31.91986,-23.4436,33.23975,-0.6058979,5.816803,5.567937,
-6.109619,-7.244873,4.141235,0.02263725,4.114227,2.917032,
-3.515625,-3.884888,32.49817,0.9204137,3.360748,2.482204,
4.36554,-8.581543,33.62732,2.034685,2.793732,2.261391,
-20.07294,-7.858276,-5.560303,2.39414,0.9428406,1.788311,
-1.77002,-10.86426,-2.047729,2.784104,0.3527832,1.846457,
7.417297,-29.21753,62.74414,7.568856,0.07949829,4.650145,
-14.85596,9.313965,34.35059,7.848043,-0.3347778,4.820786,
-0.6057739,-13.64136,3.393555,8.838908,-0.04257202,4.788361,
-11.40594,28.74146,-43.19153,3.905191,0.393219,0.9956741,
0.2624512,-4.351807,0.4272461,4.259357,0.5740356,0.5643272,
-0.9185791,7.177734,-18.38074,3.448272,0.8409119,-1.091347,
0.4440308,-4.537964,16.44287,4.732471,1.196289,-2.318249,
-0.9658813,25.32959,-13.80615,2.583036,0.7267761,-2.879047,
0.1312256,-2.230835,2.11792,2.724009,0.7614136,-3.029413,
15.02686,-6.835938,-15.40833,3.936391,1.221313,-8.016009,
-3.771973,3.286743,-6.381226,2.834234,0.8576965,-5.72309,
-0.8728027,16.70532,-30.45044,0.1080513,0.01312256,-0.7762671,
3.393555,2.200317,-5.706787,0.09331703,-0.01480103,-0.9746933,
-4.260254,4.977417,-5.102539,-0.6753302,-0.5014038,0.3886271,
0.6896973,0.06103516,-2.099609,-0.7333469,-0.5403137,0.4236698,
-5.580139,14.33411,-11.59363,-1.365342,-0.7388306,0.6157112,
-2.770996,3.308105,-3.887939,-1.585522,-0.7844543,0.6820631,
-32.07855,58.47778,-69.84558,-5.033307,-2.80426,-0.9641361,
7.440186,-34.03015,49.7467,-4.091744,-2.368317,-1.050982,
-27.87018,-10.87341,30.77087,-3.349156,-2.346344,-2.433782,
24.29657,-28.24707,22.64404,-1.359024,-1.064301,-1.370101,
-20.55206,6.253052,-3.167725,-2.381973,-2.064209,-2.762599,
2.986145,-8.953857,7.720947,-2.197132,-2.198639,-3.087769,
3.825378,-6.420898,7.595825,-2.387505,-2.7771,-3.657866,
6.240845,-7.479858,6.921387,-1.995292,-2.761688,-3.402905,
-13.73291,-8.843994,25.65308,-2.842603,-4.968262,-5.717721,
-41.67175,-23.64502,52.50854,-4.655662,-10.12009,-11.01477,
44.9707,10.20813,-59.33228,-2.177727,-5.502014,-6.698403,
23.74878,10.57434,-31.03943,-1.385894,-3.762817,-5.719759,
-2.249146,-3.52478,2.658081,-1.699016,-4.487,-8.071466,
13.49335,7.315063,4.708862,-1.080179,-2.3909,-6.279993,
-1.118469,-2.044678,-0.01220703,-1.542325,-2.089386,-8.307907,
7.943726,6.121826,-4.589844,-1.099188,0.4417419,3595.225,
0.390625,0.3662109,-0.3448486,-1.06252,0.4695129,-4.42688,
34.77173,23.91357,-37.77466,-5.139504,8.086243,5.716248,
-3.085327,-2.941895,2.474976,-4.513402,6.964569,-3594.227,
-1.463318,-2.313232,4.034424,-3.035456,3.625336,9.444908,
13.89465,5.780029,-18.32581,-4.412117,5.100861,13.84165,
-4.063416,-2.154541,-9.307861,-3.240219,2.46994,11.24219,
-0.8453369,-3.167725,0.3204346,-3.116812,2.419586,10.89167,
29.83551,4.266357,-5.316162,3596.56,1.74408,13.50604,
-20.11719,-10.13794,24.95728,-2.001953,0.8544922,8.451548,
66.55579,-3.033447,3.158569,1.070862,-2.352295,7.419925,
-27.09503,-17.63306,17.74292,1.875305,-2.297974,3.666945,
-53.9978,3.070068,16.58325,-3598.767,-0.9403992,0.6564045,
15.16876,-26.92871,74.39575,8.978419,-2.872314,-9.103251,
-39.7934,11.84692,-24.40491,5.452371,-1.4711,-5.578351,
-4.499817,-2.191162,-0.0793457,5.398627,-1.404572,-5.45578,
-10.38971,-12.65259,29.86755,7.989609,-1.84433,-7.153783,
-4.544067,9.747314,-17.37366,5.874965,-1.217194,-4.722109,
-8.695984,-19.64722,53.06702,7.757359,-1.565399,-4.626269,
-33.8501,-37.19482,53.39966,14.5508,-2.829742,-5.442133,
29.23431,38.23853,-90.82947,7.430935,-1.396027,-2.000725,
7.914734,27.23999,-43.25867,4.899054,-0.7192993,1.269433,
9.396362,10.29663,-17.25464,2.687545,-0.3436279,1.371427,
6.761169,7.614136,-10.96497,1.676006,-0.07965088,2.616005,
2.537537,2.55127,-2.398682,2.169833,-0.07385254,4.952245,
6.866455,7.98645,-13.24463,0.2210665,0.06591797,4.692621,
5.805969,7.116699,-11.91406,-0.2458715,0.3057861,7.514257,
14.1922,19.29016,-41.65039,-3.060956,1.409454,13.03211,
14.03503,12.76855,-32.68127,-4.689875,2.016602,18.78098,
-37.75177,-18.22205,60.53467,-2.62589,0.5502319,4.726954,
2.401733,10.21118,-18.22205,-3.756423,0.7365417,6.462736,
-10.72235,-6.164551,-5.932617,-3.288469,0.1222229,1.294641,
1.351929,-8.331299,16.21094,-3.075829,0.1075745,1.261673,
-21.65375,9.863281,3.967285,-4.295406,-0.2053833,-2.990999,
0.9902954,-8.520508,6.5979,-3.493176,-0.2526855,-3.398018,
-64.57367,17.84668,30.93872,-4.153867,1.143951,-11.19586,
-4.728699,-16.44897,2.828979,-4.401958,1.398163,-13.08293,
33.94165,-21.698,14.86511,-2.169366,0.8370972,-8.005824,
12.05139,-8.984375,11.20911,-0.7494998,0.5093384,-4.960022,
9.109497,-4.977417,6.445313,-0.2880621,0.2366638,-2.935634,
-7.067871,-7.034302,25.57373,0.1757598,0.001068115,-1.745152,
3.274536,-1.708984,-16.76025,0.4445958,-1.062164,-0.6996202,
17.5705,6.497192,-27.46887,0.4928303,-1.515198,0.3635454,
-3.793335,-4.708862,-12.92114,1.046629,-2.742157,-0.3199005,
12.1994,1.846313,-16.35132,1.134973,-2.585602,-1.014247,
8.074951,2.233887,4.019165,0.8063745,-1.036377,-1.453724,
16.3559,8.224487,5.386353,-0.00780344,2.079468,-2.669911,
0.5828857,3.057861,-0.7537842,-0.2034187,1.926575,-1.721387,
9.283447,6.37207,-6.747437,-0.7317281,3.237152,-1.336122,
13.24463,5.023193,-3.091431,-1.264532,5.473175,-0.7021189,
-3.746033,-1.318359,10.69031,-1.133966,4.775696,1.534328,
2.453613,1.330566,-10.51941,-1.075041,4.442596,2.715535,
33.20007,16.50391,-76.40686,-1.434314,4.660797,11.89674,
8.766174,-9.008789,-14.56299,-1.06195,4.594421,13.20235,
-31.76575,-15.33203,68.28918,1.148801,-1.806183,4.271784,
-2.304077,-3.643799,2.264404,1.124005,-1.703339,4.041548,
-4.525757,-3.747559,43.69812,3.470623,-4.911499,0.6981564,
-11.19995,-7.284546,6.781006,2.857852,-3.997498,-0.1554775,
7.659912,-12.68311,39.20288,5.340996,-6.255035,-6.281462,
-7.139587,0.003051758,-12.65259,3.908944,-4.471893,-4.995117,
-19.05823,-34.57031,83.00781,10.61921,-9.702759,-20.61175,
0.213623,-4.946899,-7.577515,8.424177,-7.546082,-16.5155,
-8.624268,14.20288,-16.36658,5.368948,-4.644928,-10.4929,
-13.38959,6.96106,-12.42371,5.623984,-4.666138,-11.05761,
2.180481,13.83667,-25.26245,3.684635,-2.924194,-6.311543,
-6.446838,-7.794189,15.99121,4.431667,-3.403625,-6.83215,
7.710266,19.6167,-43.22205,2.464943,-1.692505,-2.160765,
0.0289917,4.638672,-8.343506,2.239895,-1.406403,-0.9201064,
4.086304,4.656982,-13.50403,1.634703,-0.2172852,8.591375,
10.33478,9.393311,-22.85461,-0.003528595,1.269684,14.75215,
4.972839,3.051758,-11.14807,-0.8053207,1.903687,16.23129,
17.84668,8.966064,-39.28223,-3.65922,4.111786,20.43046,
-9.141541,-0.06103516,18.71338,-2.897701,3.094482,13.92498,
-1.031494,38.62305,-26.28479,-6.512003,6.388397,21.87742,
-4.316711,-16.26587,16.26587,-4.949398,4.555359,13.63214,
-2.801514,-3.289795,1.223755,-4.959636,4.165192,9.347172,
-12.74261,30.74341,-41.90979,-8.211489,6.322174,10.76058,
-43.35632,9.298706,33.94775,-9.437766,5.710297,-0.5756569,
3.782654,-17.18445,-0.01831055,-12.30975,7.268066,-2.050209,
16.39099,-47.94312,43.67065,-2.34822,0.4020691,-7.58543,
-18.61572,-2.981567,-4.263306,-3.426585,0.3314209,-12.40071,
11.33881,-9.207153,38.69934,-0.4527521,-1.461945,-9.78797,
0.2502441,-6.201172,-0.8422852,-0.3998685,-1.49353,-9.996214,
5.65033,-1.12915,45.3064,1.134422,-2.618408,-7.847223,
2.432251,-2.380371,-0.2929688,1.319137,-2.495575,-6.733828,
-43.61115,-11.65771,-16.33606,4.38884,-5.609436,-10.19898,
8.522034,0.4821777,-37.60681,4.335637,-4.695892,-7.283626,
44.47479,13.53149,-6.881714,1.335974,-0.8337402,-3.907161,
10.31647,3.173828,1.055908,0.6454325,-0.03860474,-2.980981,
6.303406,5.328369,-12.64343,-0.1974344,1.067505,-3.416095,
3.912354,3.259277,-14.43787,-0.9591913,2.470093,-5.371151,
10.68573,4.620361,13.24158,-1.419163,2.862396,-2.971244,
15.60974,4.91333,2.114868,-2.671809,5.270996,-3.893154,
21.07239,12.79907,-32.94067,-4.134104,7.449493,1.944776,
25.82397,8.544922,-35.47363,-5.860081,11.0701,5.734451,
-12.84332,-10.2356,-4.177856,-4.272082,8.797302,6.241412,
-10.00214,-5.938721,-32.94983,-2.510157,5.069885,11.13902,
-18.59131,-12.33521,55.92041,-1.014531,2.167664,7.540779,
-0.5279541,-2.804565,30.45959,-0.111444,0.177002,7.507777,
20.98389,-1.373291,-6.951904,0.6626773,-0.6637573,9.910312,
-10.95123,-1.074219,22.73254,1.559651,-1.865845,4.167862,
16.26129,-9.350586,28.85742,4.906948,-6.064148,4.305706,
-63.79395,-19.53735,68.92395,7.411869,-9.407196,-3.747997,
-4.841614,-41.16211,30.3772,9.994164,-12.39456,-6.194286,
-13.84888,47.42126,-43.95752,4.533024,-4.956512,-6.853886,
1.951599,-19.24438,44.13147,4.759731,-5.198059,-7.197528,
-9.58252,-9.42688,-15.67688,5.056152,-5.077057,-8.304152,
11.18622,12.37793,-37.45117,3.423648,-3.412018,-5.6496,
4.437256,-0.2532959,-16.22314,2.2611,-2.060242,-2.775807,
-6.158447,-28.45459,18.77136,3.195682,-2.818909,-3.447771,
23.03467,28.36304,-48.24524,-0.5842161,0.007476807,5.899563,
2.308655,-1.806641,-4.833984,-1.032734,0.291748,7.359047,
14.64844,33.71277,-30.17883,-2.939429,0.6640625,8.370514,
1.013184,23.24219,-9.442139,-2.760625,0.5947876,5.404286,
14.67285,15.95764,-29.33655,-4.897408,-0.2090454,6.452575,
-2.230835,-1.873779,-0.3295898,-4.485946,-0.7868958,4.457321,
-6.951904,4.193115,6.829834,-4.222541,-1.033478,2.795906,
7.315063,21.87195,-21.64612,-6.335554,-1.895294,2.570877,
-27.9953,13.80005,-3.793335,-6.067035,-1.86142,0.2124405,
-27.75116,47.42126,-51.20239,-10.94372,-3.525085,-2.437086,
2.638245,-72.30835,95.76416,-4.952488,-1.091003,-1.557159,
-33.01392,-12.60376,31.49414,-1.660492,1.430664,-2.801304,
18.75458,-16.15601,7.440186,-0.3195047,1.638947,-1.898699,
-4.28009,-4.467773,12.92725,1.002753,2.733612,-1.878138,
-14.51263,-3.137207,21.55151,1.779068,3.876801,-2.231164,
9.625244,-10.40649,18.38379,2.125461,3.501892,-1.21026,
6.047058,-4.605103,-11.56616,1.905584,2.753143,-1.083846,
-37.63428,-17.10815,16.72974,4.59753,0.4525757,-3.049612,
24.81384,-1.321411,-24.84131,3.268723,0.2845764,-2.21384,
43.26172,17.09595,-27.45972,0.4398131,-2.568359,-1.94582,
-3.607178,-7.803345,7.684326,0.7100868,-3.754272,-2.911315,
8.491516,13.90381,-37.82349,-0.07090569,-2.751923,-3.272057,
-0.831604,-4.226685,-5.487061,-0.06491661,-3.746185,-4.446602,
9.765625,11.48071,5.325317,-0.8807802,-0.8270264,-3.445516,
2.909851,1.754761,-8.111572,-1.330454,-1.24527,-5.19608,
16.56799,28.6438,-64.17236,-5.138383,7.636108,-1.315699,
3.388977,-9.552002,22.81799,-5.808372,8.933716,-1.792021,
0.6072998,-7.507324,30.72815,-4.336382,6.89209,3.617935,
-1.939392,-3.170776,5.612183,-3.820986,6.294708,4.113641,
18.64777,6.790161,-31.2561,-5.146909,8.269043,7.936192,
-12.95013,-9.594727,12.44507,-3.213077,5.239716,5.907173,
4.270935,-3.015137,2.685547,-2.892492,4.009705,6.328058,
13.76038,-4.3396,-3.4729,-2.931058,2.984924,8.022299,
-33.1604,-4.220581,31.36597,-0.9553646,1.034851,2.731037,
109.0515,-47.15576,-10.10437,2.277314,-10.85907,9.951534,
-75.62561,4.608154,33.72803,2.616604,-6.526947,2.359619,
-32.99103,11.24878,25.26245,3.946925,-6.545715,-1.843872,
-5.552673,-10.72083,19.01245,5.845869,-8.762207,-3.343945,
-18.54553,17.59644,-5.541992,4.754008,-6.11969,-3.384047,
-1.539612,-12.80823,31.50635,5.221655,-6.366577,-3.871021,
-10.27527,-3.216553,-11.78284,7.099147,-6.640472,-6.016674,
2.804565,10.60181,-15.66162,5.165808,-4.164276,-4.637461,
-25.75836,-26.71814,65.95764,10.12017,-4.302673,-10.52641,
14.03046,11.87134,-38.42773,7.087574,-2.914886,-7.288909,
19.03381,29.13513,-57.58057,1.973286,0.3869629,-2.340264,
-1.46637,-4.626465,4.47998,2.482023,0.5247498,-2.876554,
9.01947,20.67871,-24.17603,0,0,0,
0.8865356,-13.22021,4.46167,1.267948,3.503418,0.9639072,
3.701782,14.28833,-11.75232,-0.1195002,1.497803,2.578754,
3.746033,4.35791,-7.608032,-0.5627298,1.875,4.567056,
11.39679,24.16992,-34.36584,-2.692299,4.614868,13.94654,
14.33868,24.38354,-43.83545,-5.295916,7.772522,25.10901,
-23.84186,-6.231689,38.74207,-3.726201,4.649811,12.74972,
-10.22797,-47.7478,54.35791,0,0,0,
5.088806,54.49829,-55.10254,-4.059925,4.681549,11.57789,
-9.931946,0.3753662,-26.5564,-4.06224,4.025269,4.643154,
-4.672241,-8.612061,31.79321,-4.368241,4.177246,3.44059,
9.515381,-46.2616,49.86572,0,0,0,
-50.48523,78.88184,-38.96484,-6.504076,5.052185,-6.44515,
-81.65131,-9.118652,22.51892,-6.214983,-1.709747,-42.18962,
132.1365,-69.76318,16.44592,0,0,0,
-55.88531,7.525635,7.363892,-1.578567,-2.640381,-21.45247,
13.77258,-12.09717,13.0127,0.0545454,-3.495636,-16.75581,
5.430603,-4.827881,37.89673,0.6799817,-3.002472,-11.39415,
-1.10321,-4.785156,3.753662,0.8438277,-2.859955,-10.40325,
6.791687,0.7415771,-39.51416,0.7048416,-0.929718,-3.892608,
30.99365,13.44299,-22.51282,0,0,0,
-29.80652,-17.98096,13.07983,0.3276682,0.6381226,-1.788101,
-3.663635,-19.09485,-27.92969,-1.264083,6.963043,5.41065,
39.9353,35.53772,6.317139,-1.167405,2.740936,2.2293,
1.559448,-0.3662109,-2.200317,-1.434146,3.413239,2.75507,
26.12305,14.27002,3.503418,-2.481011,5.275116,4.198022,
5.015564,0.7843018,-0.9521484,-2.470729,5.282288,4.252203,
-39.16321,-13.15002,8.181763,0,0,0,
49.98322,21.31042,-48.15674,-2.579948,3.574829,5.561812,
17.61627,2.993774,-29.80042,-2.086933,3.171997,6.998172,
49.13177,-1.318359,-78.86353,-1.04583,2.414856,11.15931,
-33.39844,-25.06409,59.93042,1.057891,0.3840637,6.10981,
-83.33282,2.078247,96.89026,0,0,0,
86.36627,-15.05737,-47.89734,4.90227,-3.055878,1.643839,
-65.47241,7.168579,63.83362,2.53287,-1.98288,-1.289058,
6.483459,-7.18689,5.587769,3.334932,-2.620392,-1.768279,
-10.03723,-11.13892,18.33801,4.890051,-4.313354,-6.008549,
-14.67285,-12.6709,36.23047,6.249537,-5.902405,-9.862275,
-36.60583,-20.09888,69.11926,8.388206,-8.623505,-17.3964,
33.9386,58.98438,-145.2118,0,0,0,
-32.45087,-72.18628,133.3984,6.155119,-7.341003,-14.05337,
0.227356,22.2229,-64.56909,2.644811,-4.645386,-8.124474,
-8.06427,-13.29956,-0.08239746,1.976099,-5.333862,3591.689,
40.28778,63.26294,-68.74695,0,0,0,
-69.3985,-69.72961,96.03577,0.6837845,-8.492279,-10.06287,
44.66095,56.13708,-68.5791,-1.272645,-3.081665,-1.573181,
24.73755,13.59253,-27.45667,0,0,0,
-21.33026,-13.58337,6.079102,-6.075783,-3.918762,3.960571,
13.94501,9.619141,-13.54675,-5.617173,-1.99173,5.709534,
19.6579,15.08179,-18.76831,-5.142252,0.7479858,-3591.74,
12.68158,12.65564,-27.99988,-7.290235,1.76178,13.60725,
-12.05597,-12.29248,26.2146,-3.354604,0.9161377,6.569996,
3.909302,19.70825,-17.12952,-4.410141,1.223907,9.398076,
5.450439,11.74316,-17.66968,-5.504227,1.51947,12.15272,
-14.67133,48.62061,-31.98547,-4.851286,-0.4818726,10.80135,
2.113342,-23.27881,40.85693,-4.812171,-0.7769775,11.34456,
-35.74829,-12.34741,9.594727,-3.215192,-1.528931,5.89222,
-6.90918,-32.34863,24.34998,3599.105,-1.264954,0.1635838,
4.434204,-5.993652,8.480835,-0.5249023,-0.3694153,-2.273254,
-1.806641,-6.634521,10.60791,-0.1489258,0.7304382,-6.098008,
18.59131,-10.70557,17.34314,0.1422119,2.262878,-6.331987,
-0.8712769,-12.51831,23.11707,0.4165649,4.874268,-10.90247,
-3.079224,-9.588623,36.20911,0.4611206,9.809265,-13.54215,
-3.291321,-15.08789,25.30823,-3599.433,13.35648,-16.65352,
6.660461,5.377197,-42.53235,0.4834033,8.619843,-10.67457,
6.791687,15.32593,-48.51074,0.5397266,4.057922,-4.684573,
1.603699,6.036377,-4.733276,0.3986426,1.445007,-2.269172,
0.06561279,2.587891,-2.56958,0.4208569,-0.6123352,-0.7539538,
-1.098633,-3.070068,3.125,0.522314,-1.512604,-0.8420519,
2.513123,4.284668,2.590942,0.2260175,-2.484131,-0.111187,
0.4562378,0.4821777,-0.8453369,0.1740858,-2.349243,-0.2316435,
12.60223,3.820801,-4.708862,-1.264506,-5.63324,3594.912,
-2.735901,0.3601074,-1.879883,-0.9393378,-3.611145,-3.428345,
0.2578735,4.907227,-9.927368,3598.773,0.1179504,-1.819458,
-0.7354736,-0.3967285,0.6591797,-1.119995,0.1109314,-1.67572,
11.62567,8.816528,-10.45227,-1.259155,0.5290222,1.141357,
-5.34668,-3.686523,5.297852,-0.8444214,0.3916931,0.9851074,
3.239441,6.280518,-13.99231,-0.4278564,0.01022339,4.412231,
7.30896,4.370117,-14.5752,-0.4476929,-0.1052856,-3592.938,
18.37158,14.92615,-31.64673,2.145691,-3.488464,13.11072,
24.67957,-8.825684,-43.4906,-3596.551,-5.625305,20.61509,
-47.75085,-19.49158,97.88208,1.574937,-1.778717,3.464348,
29.9057,3.555298,-17.76733,4.551336,-4.719086,6.889725,
-36.81793,-7.180786,31.45447,1.701682,-1.738739,2.039933,
-13.80463,-2.200317,43.95142,4.637418,-4.497223,1.742611,
-17.20734,-17.3645,22.5647,5.670047,-5.191803,-0.09575367,
-4.742432,1.025391,-13.797,3.626755,-3.122864,-1.516843,
-15.7135,-4.904175,19.24744,4.994433,-4.181824,-3.398852,
-60.67047,-47.44263,120.2026,11.3514,-9.279938,-9.837481,
51.66779,6.045532,-71.29822,5.913589,-4.770355,-4.847674,
33.53729,45.81909,-88.8031,2.19944,-1.723175,-1.625738,
-38.78479,-57.58057,70.01343,8.780293,-6.944275,-6.105292,
33.69904,39.49585,-57.88574,4.196172,-3.414917,-2.25342,
-1.185608,-3.964233,0.3143311,4.486742,-3.627777,-2.44598,
7.493591,17.41638,-9.280396,5.790486,-3.330231,-1.586698,
6.869507,8.963013,-13.31482,3.745489,-1.677551,-0.4483354,
32.37457,20.49255,-32.76672,3.560982,4.662018,7.919026,
-7.984924,-3.131104,3.814697,2.510853,3.248749,5.557761,
22.90344,26.40991,-38.34839,-1.878419,7.65564,11.96099,
-13.64594,-11.22437,15.3595,-1.25731,5.057678,7.865105,
12.96082,9.057617,-15.74402,-2.230315,5.910339,9.997225,
18.7851,9.463501,-26.37939,-3.127842,8.455505,14.28061,
-15.89203,-4.547119,12.86316,-1.853089,5.337219,7.696195,
21.07849,9.237671,-36.41357,-2.617707,7.944641,11.30552,
-10.26001,38.98315,-26.13525,0.6974268,8.390198,-0.3840828,
-2.426147,-31.56128,55.9082,1.006103,8.201294,-0.7965565,
-27.13318,-12.51831,24.76807,3.303146,6.680298,-7.757931,
-24.94507,-21.43555,30.81055,2.812357,2.749939,-7.463861,
-13.07373,12.33521,17.18445,4.524746,3.897247,-11.34139,
-2.819824,-7.611084,11.80115,3.480945,2.800446,-8.457923,
-14.14185,0.5554199,11.79199,3.947906,2.968903,-8.246551,
4.095459,-9.487915,-2.124023,2.601862,1.874847,-4.77529,
-6.013489,-0.4455566,31.72913,2.416029,2.453918,-1.855154,
-26.49689,-5.490112,79.90112,2.660694,4.288788,3.451934,
26.52435,-12.79907,-67.55676,0.8470058,2.403107,3.677659,
23.41919,0.3570557,-52.75574,-0.4568005,0.982666,3.928885,
-0.52948,-4.669189,-3.271484,-0.9370422,1.057281,4.883885,
6.784058,3.381348,-12.68005,-0.8871841,0.3663635,2.530651,
0.06561279,-4.577637,-1.553345,-1.4258,0.4466248,2.722898,
2.749634,3.970337,-0.1586914,-1.17836,0.1896667,0.5510044,
0.2166748,-0.4516602,0.04882813,-1.178293,0.1750183,0.4857683,
17.14935,6.787109,-9.606934,-3.251352,-0.9449768,-3.972082,
-5.513,0.3173828,4.0802,-2.217627,-0.6384277,-2.743134,
-8.255005,9.567261,-5.685425,-1.490927,-2.122498,-1.841106,
-1.907349,-2.331543,4.718018,-0.9087658,-1.49353,-1.122446,
0.8773804,3.768921,-2.560425,-0.5384445,-2.424622,-0.03390789,
0.007629395,-1.199341,0.769043,-0.488224,-2.283173,0.003905296,
0.1037598,4.730225,-22.45789,-0.06030083,-3.716888,0.5906677,
-0.8529663,-5.349731,7.833862,0.07567406,-2.582855,0.501771,
7.731628,5.67627,-45.34607,2.08725,-9.132996,-2.170682,
0.3356934,-11.44409,7.717896,2.125883,-8.292999,-2.399421,
-3.274536,-3.778076,48.85559,1.865892,-5.283966,-3.549323,
-4.252625,0.4516602,17.59644,0.7905579,-1.819763,-1.813974,
1.794434,-18.69507,-12.79907,3.543177,-7.800903,-8.145809,
-7.698059,2.514648,-4.351807,1.688881,-3.529968,-3.896868,
-0.5874634,0.4211426,12.80823,1.908875,-3.737335,-3.238814,
0.9490967,6.954956,8.959961,1.532211,-2.83783,-1.847856,
-12.7121,-13.03711,51.66626,2.572365,-4.863129,4.300215,
-4.522705,-5.709839,13.94348,1.986237,-3.836823,7.968988,
-4.048157,-5.499268,18.42346,1.640892,-3.141785,10.90775,
9.994507,18.80493,-32.26929,0.3829002,-0.6918335,7.952223,
0.3158569,-2.468872,-8.959961,0.3023815,-0.556488,7.636251,
2.844238,0.8666992,-21.521,0.08214951,-0.1612854,6.906576,
-4.241943,-8.004761,7.485962,0.06299019,-0.158844,9.110665,
5.256653,5.383301,-18.13965,-0.2981377,0.4486084,4.929628,
5.722046,11.47461,-16.38184,-0.4413223,0.610199,1.415253,
10.48279,22.52502,-38.09204,-1.084328,1.435394,-6.115618,
3.344727,5.236816,-21.37146,-1.638002,2.227325,-9.697499,
1.171875,-5.844116,19.64111,-0.9456539,1.561127,-7.58316,
3.656006,5.499268,-23.27576,-1.438284,2.375641,-11.28273,
-5.734253,5.664063,2.209473,-1.233597,2.041931,-7.768435,
-0.9246826,-8.056641,29.49219,-1.167917,1.937561,-7.366223,
0.7476807,7.183838,-14.38293,-2.062578,3.638611,-8.53069,
-4.101563,-10.19897,15.57312,-1.382027,2.478027,-5.022192,
-8.847046,23.82202,21.06934,-2.565613,5.543976,-1.526384,
-5.825806,4.217529,9.402466,-3.469334,7.741241,-0.3650212,
-6.924438,-17.70935,-1.361084,-2.641754,6.123199,2.509873,
4.975891,-15.91797,-1.089478,-1.257439,3.030701,2.744,
-2.915955,-2.920532,19.6167,-1.480103,3.409576,3.420556,
3.062439,-2.923584,7.000732,-1.139188,2.531738,2.747102,
-2.578735,-1.443481,3.356934,-1.633639,3.608093,3.438196,
7.408142,-1.055908,-16.05835,-0.9755564,2.140656,1.765597,
4.263306,-2.49939,-0.2593994,-2.108617,3.053741,1.991405,
5.418396,-0.8026123,-7.296753,-1.934991,2.156219,1.088591,
0.8529663,-0.03356934,-2.664185,-1.713338,1.665649,1.091409,
5.738831,0.8361816,-10.40955,-1.711378,0.3790283,1.684017,
-2.172852,0.9368896,2.075195,-1.341152,0.06851196,1.815629,
