r_shoulder_JNTa_x,r_shoulder_JNTa_y,r_shoulder_JNTa_z,r_shoulder_JNTw_x,r_shoulder_JNTw_y,r_shoulder_JNTw_z,
-0.1509629,-0.1202822,-0.2411723,-1.968184,3593.123,1.372533,
-0.1843095,-0.04718304,-0.2730131,-2.116613,-5.489807,2.550993,
-0.2259545,-0.1015663,0.03108978,-2.613535,-7.434998,4.1113,
0.1220219,-0.008320808,0.07278919,-0.8676338,-2.75177,1.837888,
-0.03432706,-0.05719662,0.0361681,-0.9900761,-3.200989,2.141967,
-0.08792058,-0.09434223,0.2582312,-0.1439857,-2.857361,2.081375,
-0.05572103,-0.1730561,0.110805,-0.03771782,-3.234863,2.380633,
-0.3440216,-1.258147,0.8101821,9.867363,-4.577026,8.638673,
0.4820943,0.7454157,-0.8909702,5.596809,-1.369324,4.061513,
0.1549624,0.5266309,-0.1987338,6.244688,0.567627,3.028402,
0.01063049,0.02046824,-0.008118153,5.481939,0.5233765,2.712736,
0.0009521842,-0.1484752,0.2727985,9.697008,2.054138,3.781843,
0.03766567,0.1713037,-0.08097887,6.966305,1.740112,2.608099,
0.008211285,-0.3026962,0.2758861,12.27932,3.166809,2.831097,
0.0288263,0.3582239,-0.3115535,5.714169,1.523438,1.04023,
-0.1328997,-0.9019256,0.7842422,20.52151,5.196228,-0.6443405,
0.01603961,0.4357457,-0.387609,12.66613,3.323059,-0.9437561,
0.03032386,0.4904985,-0.4363537,4.429474,1.717834,-0.832653,
0.01901835,0.07632971,-0.0685215,3.135433,1.312561,-0.7032871,
0.05951524,0.145793,-0.09608269,1.275806,1.153564,-0.7952881,
0.03450364,0.09086132,-0.06334782,0.1073265,0.9246826,-0.7580185,
0.04207417,0.04609823,-0.05866289,-0.8282852,0.8538818,-1.041384,
0.08738637,0.102663,-0.1456976,-3.081303,0.2905273,-1.338902,
0.04946962,0.0495553,-0.06942749,-4.280376,0.4165649,-1.823616,
0.5687244,1.06225,-1.372159,-27.43696,-1.387024,-9.291773,
-0.2944455,-0.3890276,0.4154682,-20.24134,-1.060486,-6.294641,
-0.2825551,-0.4612684,0.6436229,-9.489822,-0.8126831,-2.784152,
0.03007427,0.1386523,-0.1756787,-12.1307,-0.5865479,-3.185301,
-0.08138828,-0.08538961,0.150907,-9.389505,0.03631592,-2.080369,
0.005876273,0.08275509,-0.08267164,-10.41976,0.267334,-2.257366,
-0.07057749,0.02619028,0.1319766,-7.706919,0.769043,-1.624427,
-0.01002252,-0.1305342,0.09860992,-6.396027,0.6341553,-1.354761,
0.05556419,0.8913517,-0.07326603,-7.593145,2.124023,-3.104277,
0.157005,0.3693223,-0.441277,-11.54389,4.297791,-6.184239,
-0.2769712,-1.712012,0.9596467,0,0,0,
0.08717366,0.4597425,0.2114415,0.4874611,-3597.463,-2.856321,
-0.1531664,-0.4502892,0.06536245,3.270512,3.033416,-1.926441,
0.04844181,-0.09592772,-0.3786325,1.35417,1.126515,-0.6214428,
-0.1008891,-0.1302719,0.002038479,3.895016,2.148047,-0.5412388,
0.03124736,0.0518918,0.06793737,2.731895,1.366974,-0.1918221,
0.02947971,-0.04156828,0.09618998,4.780798,1.755875,0.2024746,
0.05148053,0.06139278,0.06182194,4.75771,1.355165,0.5536699,
0.1912955,0.10252,0.06899834,4.582958,-0.1933384,1.136031,
-0.01851656,0.1105189,-0.1244068,0.2820301,-1.194138,0.5073881,
-0.04104935,0.08842945,0.001418591,-1.47872,-2.328216,0.3973579,
-0.1254972,-0.1564384,-0.0721693,0,0,0,
0.170831,0.2044678,0.1427293,-3.045111,-4.006509,0.5835438,
-0.171034,-0.08535385,-0.1638889,-5.83292,3594.908,0.502677,
-0.1041748,-0.1680613,-0.2741933,-4.692612,-4.6521,0.4257107,
-0.01678541,-0.08677244,0.0731349,-4.593773,-4.666748,0.482688,
-0.03047734,-0.1871943,0.01415014,-6.424408,-6.525879,0.8006763,
-0.03519803,-0.1400232,0.2670646,-2.077246,-6.562195,0.5099869,
0.08113496,0.088346,0.07361174,0.2262783,-3.676453,-0.07991791,
-0.01141578,-0.1759887,0.08684397,1.528091,-3.950195,-0.4564142,
0.04980117,0.03025532,-0.01215935,3.156338,-2.661438,-0.7879639,
0.06731823,0.5203247,-0.207293,0,0,0,
-0.07131994,-0.8309126,0.3601313,6.730309,-3.288269,-1.559372,
-0.04505925,0.3326893,0.382328,13.18952,0.3207397,0.6032181,
-0.1478929,-0.4751921,0.6160498,24.10541,1.109314,2.037578,
0.1225684,0.8004904,-0.9895802,6.805525,1.7453,2.635241,
-0.06022193,-0.07722378,0.1422524,9.398851,2.500916,3.750978,
-0.06579459,-0.02291203,0.04187822,9.830551,3.140869,4.782395,
-0.08097589,-0.04252195,0.07857084,10.82966,4.016418,6.124592,
-0.1189768,-0.1712084,0.3045321,15.1219,6.44989,9.034677,
0.2598196,0.2465606,-0.4856944,6.982155,3.270874,4.358807,
0.05329624,0.0169754,-0.08155107,5.47718,4.00177,2.576933,
0.1545571,0.2232552,-0.368917,0,0,0,
-0.1834586,-0.4411459,0.460732,6.979256,8.824158,2.510481,
0.2265655,0.4285693,-0.5922198,-1.707211,0.5215454,-1.0567,
0.01330152,0.02794266,-0.04681349,-2.542248,0.418396,-1.190786,
0.1942545,0.2848148,-0.6841779,-13.8921,0.06225586,-3.903913,
-0.04654899,0.02216101,0.1967907,-10.86906,-0.08514404,-2.146449,
-0.2041139,-0.3223419,0.6656885,0,0,0,
0.228852,0.3657103,-0.7838488,-12.81807,0.02166748,-2.344184,
0.3649086,1.006162,-1.535785,-36.96772,-0.8544922,-6.53048,
-0.2823867,-0.2559543,0.7916808,-26.28695,0.3146362,-4.31448,
-0.3113739,-1.115918,1.527953,0,0,0,
0.130951,1.394343,-0.7984161,-20.35734,-3597.902,-3.875785,
-0.1229048,-0.6979465,0.6338835,-8.234282,1.791386,-1.615195,
0.05746447,-0.2103329,-0.3347754,-5.590372,1.559559,-1.492066,
0.04756004,-0.08141994,0.03906488,-3.235226,1.33759,-1.351852,
-0.003729761,-0.1070023,0.06543398,-2.732801,1.192929,-1.238303,
0.3133375,0.150001,0.3253579,2.507811,1.843969,-3.752017,
0.4031058,-0.0411272,0.2619386,6.219807,3.637239,-7.074022,
-0.700343,-0.4163384,-0.003647804,4.062262,1.297982,-1.96753,
0.01054704,-0.03062487,0.005805492,4.10183,1.307322,-1.968188,
-0.1502741,-0.07419586,-0.1866221,5.641909,2.186426,-1.224699,
-0.0551004,-0.1379013,0.1076341,9.785519,3.853127,-1.398504,
-0.02554059,0.1711488,0.04678965,4.555397,1.70047,0.2237272,
-0.002073124,-0.02299547,0.02493858,5.107069,1.926258,0.2672005,
0.2951663,0.1318097,0.4167318,6.316681,-2.792833,-0.2943206,
0.001463294,0.01085997,-0.1183271,4.264603,-3.019717,-0.3799391,
0.06833859,0.05776882,-0.0875473,1.556883,-5.327869,-0.8874512,
-0.07550009,-0.01775026,-0.2357602,-0.8452225,-4.205997,-0.7466292,
0.06944276,0.04612207,0.1624107,-2.013493,-7.522045,-0.7589316,
-0.180874,-0.06303787,-0.06465912,-3.746986,3591.172,0.5837417,
-0.2812493,-0.1440525,-0.3331542,-3.151283,-6.484985,2.910271,
0.2002124,0.08267164,0.07292032,0,0,0,
-0.7307541,-0.2822757,0.05968809,-3.459349,-8.605042,8.66532,
-0.1634054,-0.1896024,0.2202034,-1.038809,-6.016846,10.65787,
0.5368397,0.1823306,-0.07878542,0.4362297,-2.411499,4.35194,
0.1524694,0.02566576,0.05396605,2.531548,-1.219177,2.430396,
-0.06402843,-0.1934528,0.0897646,3.649845,-1.618347,3.252087,
0.003692135,-0.2300024,-0.3041625,7.96298,-1.177063,2.435617,
0.07103644,0.07660389,0.05977154,6.890697,-0.4568481,1.928577,
0.04664063,0.07351637,0.09052753,7.77545,0.7846069,1.773653,
-0.06331131,-0.3555417,0.4065275,15.47077,2.396545,3.394027,
0.04082173,-0.1026511,0.7585168,25.52946,5.887451,5.568266,
0.1699992,0.9954095,-1.356018,0,0,0,
-0.1562998,-1.006734,1.356554,25.55454,7.787781,5.901041,
0.0873968,0.6384611,-0.8412719,9.857635,3.848572,2.283525,
-0.02828464,0.1218438,-0.2425551,5.669327,2.62207,1.097879,
-0.03614128,-0.09046793,0.09406805,7.572956,3.575134,1.567268,
-0.04782751,0.02781153,-0.0875473,5.824013,3.717041,1.649265,
-0.03359467,-0.0001311302,-0.0395298,4.944077,3.94043,1.747332,
0.0323303,0.2356052,-0.2562404,-0.7910156,-3596.784,1.313496,
-0.08870214,0.07189512,-0.1363993,-4.077168,4.633953,1.783447,
0.242395,0.1644254,-0.3427267,-8.781929,0.8176345,0.4789543,
0.02872795,-0.1627088,0.4956484,0,0,0,
0.0622943,0.3384352,-0.7521272,-13.32306,-0.2800435,-0.2246189,
0.0263229,-0.08364916,0.3338218,-7.562428,-0.8390856,-0.6567001,
0.03139228,0.09485483,-0.1391768,-10.09106,-1.22243,-0.9208679,
0.05344227,0.1346469,-0.07023811,-11.53824,-2.069198,-1.487474,
0.08566678,0.239253,-0.2567768,-15.77936,3596.816,-2.90307,
0.2369419,0.6118059,-0.5251527,-24.34786,-6.30249,-7.354422,
-0.1118392,-0.3163457,0.3582954,-18.67628,-4.606934,-5.643063,
-0.1723565,-0.2943635,0.5467415,-8.254681,-2.385254,-4.587841,
-0.007746741,-0.02319813,0.08692741,-7.362976,-2.291565,-4.307199,
-0.04698746,0.02918243,0.2157807,-4.467306,-2.038269,-3.690858,
-0.1571305,-0.7306218,0.2019048,0,0,0,
0.2959978,0.8425713,-0.1843572,-3.595257,-3.371277,-5.04159,
-0.1759205,-0.6279826,0.09123087,-0.2147865,-1.243286,-1.562452,
0.3601145,0.1963139,0.4248261,6.47191,-2.958679,-3.781891,
0.06222092,-0.2670288,0.1812577,7.646313,-3.087463,-3.901153,
-0.2216622,-0.2245903,-0.08711815,6.402664,-1.250305,-3.508143,
-0.08284822,-0.1357913,-0.3847361,5.701752,-0.4992676,-3.219447,
-0.1230251,-0.07382631,-0.1069069,5.810928,0.4309082,-2.995429,
-0.06994717,-0.02686977,-0.03789663,5.375166,0.8676147,-2.601938,
-0.09371415,0.08825064,0.2050519,4.840879,1.228027,-0.6118202,
0.04878417,0.2289534,-0.1013517,0,0,0,
-0.1953237,-0.02624989,0.3569365,3.442039,2.603455,3.927917,
0.01220703,0.1785278,-0.04906654,-0.3826523,2.006531,5.154324,
0.0006206334,0.02548695,-0.04059076,-1.784515,2.270813,5.632348,
0.1206171,-0.01244545,-0.2713799,-3.802118,1.460876,3.210187,
-0.02174042,0.001955032,0.005972385,-4.861393,1.713562,3.414502,
-0.01940988,-0.0442028,-0.04477501,-5.152006,1.560669,2.378707,
-0.03050379,-0.050354,-0.2331495,-5.687113,1.706543,2.479291,
-0.06113462,-0.02790689,0.05173683,-5.385904,1.641846,2.103577,
-0.2718609,-0.1159787,0.06325245,-6.213703,1.511536,3.374281,
-0.1792714,-0.5409241,0.2435088,-5.282707,0.8441162,4.072595,
0.6457999,0.612092,-0.08244514,0,0,0,
-0.5817171,-1.198363,0.5056739,-0.5210972,-0.2709961,3.630886,
0.4155207,0.6269336,-0.3112555,1.404877,-0.4577637,1.094217,
0.05944446,-0.09211302,-0.2446651,4.048948,-0.4562378,0.4492188,
0.01249537,-0.1450777,0.01792908,5.001478,-0.5029297,0.3303432,
0.03590509,0.03026724,0.2215147,7.982531,-0.01464844,0.1051998,
0.02237186,0.1875162,0.002169609,6.413345,0.09918213,0.04606247,
-0.04255623,-0.2955556,0.6138563,16.17252,1.673584,1.205606,
-0.05259663,-0.1873493,0.1783252,19.05102,2.375488,1.765833,
0.05541816,0.7095456,-0.3700376,11.46313,1.817322,2.074718,
0.02515018,0.161171,-0.1642108,8.312588,1.436462,1.751318,
0.05056411,0.2030253,-0.4492998,0,0,0,
-0.07135868,-0.2064347,0.599575,11.49895,1.942749,2.72275,
0.04446208,0.1740575,-0.2855897,5.687046,0.8966064,1.24239,
0.0268966,0.03237724,-0.3139853,0,0,0,
0.01896545,0.05837679,0.03728867,0.4724884,0.1269531,0.4442692,
0.1004651,0.1382589,-0.370419,-6.570396,-0.7409668,-0.0002288818,
0.004226714,0.0672102,-0.006496906,-6.487141,-0.6930542,-0.1112366,
-0.009649992,0.1594663,-0.0828743,-7.472019,-0.748291,-0.315218,
-0.00153631,0.0646472,-0.07570982,-8.562183,-1.14624,-0.7099342,
-0.0159882,-0.03535748,0.02055168,-7.921772,-1.297607,-0.93894,
0.07728934,0.1875758,-0.1129508,-9.882956,-1.855774,-2.110252,
-0.1737721,-0.6401777,0.5906105,0,0,0,
0.4489392,1.557434,-0.8902907,-16.97667,-3.439636,-6.084909,
-0.06522052,-0.2469063,0.6057262,-9.860611,-2.019653,-5.354195,
0.1841579,0.09622574,-0.09577274,-13.34697,-2.571716,-7.172847,
-0.3660314,-0.7736206,-0.1713753,-3.749971,-0.2819824,-4.84673,
-0.03188811,-0.2510428,0.1294971,-3.03854,-0.2215576,-3.916984,
-0.02451427,-0.1101971,0.3339171,-1.135149,0.2764893,-5.180116,
-0.01738779,-0.1299024,0.01770258,-0.3924465,0.6936646,-5.03808,
-0.0745073,-0.1602173,-0.1163125,1.499805,1.564941,-2.906256,
0.01487471,-0.01070499,0.2043128,4.070988,3.542175,-1.338415,
-0.06842241,0.02893209,-0.01740456,0,0,0,
0.1563687,-0.1268744,0.4927993,13.57061,-3588.701,4.281144,
-0.1153793,0.102675,-0.4262328,3.01177,3.073153,2.207651,
0.02806485,-0.02237558,0.06064177,4.855804,5.224951,3.953462,
0.06500594,0.03730059,-0.01484156,2.795963,3.235433,1.833329,
0.00747107,0.008499622,-0.01165867,2.050753,2.504826,1.161571,
0.1056723,0.02059937,0.02356768,1.475372,1.475977,0.02282143,
0.03884695,0.01306534,-0.01306534,0.4266357,-0.1190174,-1.249804,
-0.229045,0.1002192,-0.02763271,-2.569408,-4.657241,-2.773151,
0.007108599,-0.1211405,-0.2373576,-4.122696,-6.959761,-3.850627,
-0.4054561,-0.1272202,-0.1262069,-3.892918,3595.067,-0.6540537,
0.341342,0.1152515,0.2799869,0,0,0,
-0.7875435,-0.3772497,-0.1919985,-4.908276,-5.015564,1.90537,
0.4117671,0.1576424,0.1774549,-1.822166,-1.661377,1.543899,
-0.1164645,-0.1153231,0.07022619,-2.403212,-2.262573,2.284737,
0.07191338,-0.0651598,0.07725954,-2.03619,-2.220154,2.938013,
0.07234514,-0.1427293,-0.1075268,-2.095041,-2.634277,3.163743,
0.2272509,-0.1436949,-0.1019835,-2.155981,-3.952026,3.721919,
0.07355064,0.1720309,0.06687641,-1.414022,-2.845154,2.601533,
0.07822737,0.4362345,-0.1113653,-0.240097,-1.018982,0.492835,
-0.0005431473,-0.00910759,-0.0156045,-0.2167892,-1.217346,0.4360723,
-0.03050342,0.08735657,0.1366615,0,0,0,
0.01375452,-0.05638599,-0.1038432,-0.05843163,-1.030579,0.1174116,
-0.0198774,0.04816055,0.09554625,0.04095078,-0.1348877,0.06929874,
-0.004065782,-0.005781651,-0.005459785,0.06819725,-0.2227783,0.1157379,
0.006257743,0.004124641,0.0158906,0.06094933,0.06744385,0.06934643,
0.00308454,-0.0002741814,0.01245737,0.07818222,0.3030396,0.06119728,
0.05383119,-0.07660389,-0.4240274,-7.719545,0.7226563,-0.756793,
-0.02461672,0.03199577,0.1679778,-4.577808,0.4083252,-0.4428625,
0.0250522,0.01333952,-0.0357151,-5.853682,0.2194214,-1.579757,
0.007842854,0.0035882,-0.01014471,-6.293221,0.1385498,-2.030091,
0.03410168,0.0710845,-0.07795095,-8.045225,0.02044678,-2.210841,
-0.09536482,-0.03324747,0.3652692,0,0,0,
0.2428886,0.3842711,-0.8503795,-17.03311,0.2908325,-1.438999,
-0.07302612,-0.04612207,0.07615089,-12.11695,0.4208374,0.7651854,
-0.05090833,-0.05320311,-0.2258539,-13.5382,0.423584,1.431446,
-0.1824927,-0.07596016,0.3792405,-8.556129,-0.239563,2.691593,
0.001873448,-0.07407665,0.1325011,-6.428709,-0.08087158,1.815138,
-0.05174018,0.02644062,-0.1304388,-7.222428,0.2313232,1.193457,
0.03093779,-0.020504,-0.02099276,-6.899771,0.3344727,0.002131462,
0.05879998,0.001263618,-0.003123283,-5.809903,0.5487061,-2.410836,
0.1902618,0.05536079,-0.3338456,3592.594,1.644897,-8.11676,
0.3340408,-0.3805757,-0.5347848,-8.858337,3.363953,-16.60177,
-0.500635,0.1831055,1.511526,0,0,0,
0.579118,-1.009166,-1.220274,-4.306335,3.855896,-13.59267,
-0.3733918,0.600636,1.032782,-0.6915283,1.468506,-4.290981,
0.06764978,-0.4482388,0.1090646,0.1489258,2.041321,-3.991327,
-0.1190182,0.2403736,0.2016783,0.3973389,1.208496,-1.334069,
-0.0961896,0.2754927,0.03734827,0.5450439,0.5215454,1.178026,
0.007909909,-0.1029611,0.08537769,0.6863403,0.5792236,1.697385,
0.1968138,0.129962,-0.1829028,0.630188,-1.439819,6.132035,
-0.08638315,0.05403757,-0.02659559,0.5245972,-1.142883,4.203029,
-0.1765087,0.2598643,-0.03647804,0,0,0,
0.2146687,0.02638102,-0.160861,-0.0479126,-0.7275391,-0.6425095,
-0.07282384,0.1270413,-0.1148939,-0.5886841,-0.8334351,-2.092047,
-0.09960979,-0.05317926,0.127244,-0.4101563,-0.3961182,-1.303349,
-0.1261424,0.2604008,-0.1679063,-1.184692,0.614624,-0.9541488,
-0.05107261,-0.02125502,0.07411242,-1.057739,0.899353,-0.3261757,
-0.5460236,0.862658,-0.1160145,-1.671753,0.5078125,6.309495,
-0.4956063,0.2701998,0.5346775,-1.803589,0.1831055,10.5424,
0.2435457,-0.7311463,0.5838037,0.5633545,-1.010132,9.592714,
0.3200069,-0.6046534,-0.1192212,1.63208,-1.412964,7.795053,
0.2746221,-0.1700521,-0.1120329,3.013611,-1.187134,4.194703,
-0.02695248,-0.134182,0.2008796,3.956909,-1.489868,5.130424,
0.3653876,0.1677871,-0.7297873,0,0,0,
-0.2906866,-0.3405094,1.059496,10.38361,-0.6854248,5.193048,
0.2458945,0.2253294,-0.6351233,-3594.386,0.1193237,1.52925,
0.04655346,-0.1864076,0.8027434,18.59425,0.9350586,3.510733,
0.03393069,-0.09919405,-0.5912781,13.01865,0.8477783,2.068815,
0.0791572,0.1688004,-0.05387068,9.621582,1.662292,0.3454685,
0.01665875,-0.04831553,0.05042553,10.26754,1.894836,-0.006437302,
-0.002323836,0.006246567,-0.07128716,9.040794,1.964722,-0.9749413,
0.0002458692,-0.03691912,0.01846552,9.350457,2.390137,-1.241369,
-0.04120618,0.03722906,-0.1378417,7.390294,2.523193,-1.457634,
-0.08822381,0.2737403,-0.44173,0,0,0,
0.1223557,-0.3950357,0.5346775,10.50772,-3596.091,-3.065596,
0.04968047,-0.04155636,-0.03544092,11.52433,4.795714,-4.893713,
-0.1602262,0.4311323,-0.4846811,-0.1792908,0.3255153,-0.9839535,
0.008565933,-0.004804134,0.01038313,-0.3134918,0.5690533,-1.71782,
0.01794696,0.05371571,0.007665157,-2.977734,-0.2022016,-1.736608,
0.004887581,-0.005674362,-0.002551079,-4.072504,-0.3639817,-2.054019,
0.0651218,0.2922773,-0.4808426,-6.693935,-1.055259,-1.581407,
-0.05895123,0.001180172,-0.07804632,-6.960068,-1.0895,-1.421356,
0.08640438,0.4993916,-0.7486939,-18.57535,-2.321445,0.153327,
-0.1357853,-0.8306265,1.27753,0,0,0,
0.1911581,0.7073522,-1.397336,-21.2315,3597.198,0.6975651,
-0.05332604,-0.329864,0.4402161,-13.38592,-3.233032,0.7429409,
-0.05480498,-0.1625657,0.4085302,-5.960753,-2.023315,-0.4165077,
0.03344901,0.03954172,-0.1380444,-7.355163,-2.829895,-0.9107876,
0.04301257,-0.04894733,-0.01014471,-6.989233,-2.936096,-1.688781,
0.08195192,-0.06953478,-0.05627871,-6.724351,-3.225708,-3.046856,
0.1482721,-0.5636215,-0.4429221,3593.007,-4.100037,-5.051761,
0.132972,-0.827086,0.5140424,-6.64032,-4.523621,-6.586528,
-0.144076,0.1324773,0.7036805,-3.490906,-3.468933,-4.083419,
-0.3786087,1.122248,-0.02174377,0,0,0,
0.1800958,-0.6375194,0.2346754,-0.1113892,-2.381287,-1.611304,
-0.008295104,0.2642512,0.06752014,0.9301758,-1.766663,-0.5525732,
-0.1718007,0.3732681,-0.3021955,0,0,0,
0.2785556,-0.3994465,0.5182505,2.788086,-2.70813,-0.07370949,
-0.1134794,0.2815366,-0.2472043,2.284851,-1.564331,0.317111,
-0.07006116,0.2881527,-0.1297474,2.62146,-1.779175,-1.621552,
-0.0117816,0.1347423,0.009095669,3.31543,-2.061462,-2.357373,
-0.08323342,-0.304985,-0.1503944,0,0,0,
-0.2534214,0.6679773,-0.1788497,0.8273315,1.462708,-1.619732,
0.09524338,-0.3512502,0.0882864,0.03387451,1.086731,0.9425187,
-0.08191094,0.1254201,-0.005531311,0.07110596,1.550598,1.340237,
-0.08611977,0.1227736,-0.06853342,0.227356,2.054749,2.88147,
-0.08752272,0.1041532,-0.07296801,0.4086304,2.685547,5.145197,
0.4137315,-0.6690741,0.237596,0,0,0,
-1.886952,1.515913,0.8857012,-3594.009,10.64606,25.34356,
1.593922,-1.639497,-0.325501,3.021815,2.10968,2.87549,
0.02939552,-0.1264811,0.03278255,2.863234,2.03064,2.786145,
0.2636343,0.2500653,-0.5929828,0,0,0,
-0.3813401,-0.8696675,1.248813,10.1817,3.530273,3.356767,
0.3813401,0.8696675,-1.248813,0,0,0,
-0.09257197,-0.3255606,0.5669951,7.643571,0.6268311,0.5685425,
0.02000555,-0.07065535,0.2326012,11.40641,0.7955933,0.3000069,
0.08051842,0.1660466,0.2233386,15.93325,1.004333,-0.6671906,
0.00892058,-0.205183,0.3824592,22.10455,1.467285,-0.6265068,
-0.01687258,0.4353523,-1.405394,0,0,0,
0.03256723,-0.4830003,1.459467,25.30636,2.133484,0.7186508,
-0.03045648,0.2924919,-0.9480834,9.112215,0.7452393,0.9652615,
-0.002110749,0.1905084,-0.511384,0,0,0,
-0.008208305,-0.2853155,0.8920908,16.00885,2.167053,2.737179,
0.008208305,0.2853155,-0.8920908,0,0,0,
0.02907366,-0.03970861,0.3531456,6.462364,2.250671,1.01018,
0.03775731,0.08125305,-0.08323193,5.000343,-3596.942,0.487957,
0.02356097,0.06203651,-0.3665447,-0.257473,2.020722,-1.56558,
0.08572862,0.1617074,-0.528264,-7.007523,2.347758,-5.167809,
-0.1761205,-0.2652884,0.6248951,0,0,0,
0.2508208,0.5060434,-1.160812,-14.56532,3.038161,-8.182425,
-0.1415461,-0.237906,0.5459785,-8.150873,1.044473,-3.751392,
0.01018643,0.0415206,-0.1741171,-10.35566,1.429485,-4.471231,
0.03068298,0.1892805,-0.6659746,-18.61284,3.118753,-5.028067,
-0.1501441,-0.4989386,1.454926,0,0,0,
0.1892731,0.4469395,-1.793838,-23.38848,3.740751,-5.931377,
-0.1383498,-0.2570152,1.148903,-7.630572,0.4164159,-0.7432795,
-0.05092323,-0.1899242,0.6449342,0,0,0,
0.3303513,0.2677441,-1.57795,-15.85282,-0.6482363,-0.6923151,
0.06009713,-0.4537106,0.3855348,-7.716551,-1.203496,-0.1549053,
0.1995862,-0.4363656,0.1883745,-6.739478,-1.593614,-0.7005453,
-0.03918521,-0.1927614,0.6646872,-3.772895,-2.758986,-4.11263,
0.1064882,-0.4672885,0.5406499,-4.224659,-3.843951,-6.209588,
-0.6573375,1.282382,-0.2012968,0,0,0,
0.4444793,-0.6835699,0.5144119,-1.421028,-3.877851,-6.244969,
-0.16427,0.4310131,-0.131619,0.1023477,-2.968848,-4.760594,
-0.04661232,0.1535177,-0.09040833,0.979284,3597.042,-3.333025,
0.03374368,-0.01571178,0.06167889,1.343778,-3.527222,-3.781767,
-0.1538172,0.0921011,-0.1579285,1.377627,-1.828308,-1.224296,
-0.01137219,0.01832247,0.008022785,1.655701,-2.113953,-1.023493,
-0.1021512,0.004327297,-0.2041578,0,0,0,
-0.3866598,0.6981969,-0.2923131,2.870117,-3.724365,6.321466,
0.3866598,-0.6981969,0.2923131,0,0,0,
-0.4017726,1.30775,-0.3597975,-0.5014324,-0.6640625,4.79943,
0.4017726,-1.30775,0.3597975,0,0,0,
-0.3877241,1.116717,0.188756,-0.4518604,-0.03082275,2.824123,
-0.02278537,-0.3420353,0.1344681,-0.08061051,0.5761719,2.157583,
0.06428212,-0.3084779,0.04485846,0.0589788,0.7363892,1.579187,
-0.2195787,-0.09763241,0.5257607,2.198747,1.434631,2.946255,
-0.03344752,-0.6385565,-0.0393033,4.111791,1.818848,3.687358,
0.3051177,-0.120151,-0.1889467,4.467626,1.213074,3.102961,
0.2941359,0.3901362,-0.6655931,0,0,0,
-0.1537744,-0.4512906,0.8326292,9.450614,1.252136,5.066075,
0.04551969,0.02242327,-0.1837373,10.76058,0.769043,5.337849,
0.1082547,0.4288673,-0.6488919,0,0,0,
-0.07226095,-0.2730846,0.586462,9.067774,0.526123,4.128537,
0.01963899,0.02990961,-0.0993371,7.271132,0.4623413,3.369079,
-0.1239181,-0.1794457,0.6768465,18.2608,0.9384155,7.191811,
-0.01323223,-0.1197696,0.1308203,19.88923,1.360779,8.296547,
0.1123108,0.3055692,-0.7570148,8.989506,0.7049561,2.874374,
0.004650652,0.01789331,-0.06736517,7.835522,-3599.341,2.567129,
0.01790971,-0.01562834,-0.0259161,7.49135,0.3798747,1.788073,
0.05490109,0.2345562,-0.4444957,0,0,0,
-0.05499423,-0.3388762,0.6158113,10.56404,1.178202,1.989365,
0.06002113,0.3773689,-0.6469011,0.119772,1.347364,0.04497528,
-0.005026907,-0.03849268,0.03108978,0,0,0,
0.03797859,0.2639174,-0.3611803,-4.317179,3.377133,-0.519228,
0.03903583,0.003540516,-0.01778603,-4.870768,1.950714,-1.293898,
0.0639312,0.10252,-0.1781225,-7.47982,1.227884,-2.633505,
0.003800541,-0.02748966,0.02708435,-7.382307,0.4197204,-3.056126,
0.04835054,0.07144213,-0.14503,-9.683018,0.08025885,-4.236536,
0.02956949,0.1009703,-0.09297132,-11.95041,-0.7843471,-4.876175,
-0.2226662,-0.5149007,0.7680058,0,0,0,
0.3751099,1.110888,-1.739275,-28.50694,-2.666418,-8.026967,
-0.2055738,-0.6736636,0.4753709,-17.42763,-1.786706,-3.24584,
0.02090894,-0.1675367,-0.04905462,-18.5825,-1.770326,-3.272433,
-0.04537106,-0.2518773,0.255084,-12.30318,-0.5621088,-2.282162,
0.005342066,-0.1144767,0.3661871,-8.312459,-0.6330146,-2.310505,
0.0974942,-0.265646,-0.1963735,3591.892,-1.037635,-3.745227,
0.12042,-0.3337741,0.1227617,-7.197266,3598.131,-5.306873,
-0.1540858,0.2193332,0.5064011,-3.033142,-1.162415,-3.03894,
-0.2142444,0.4767537,0.2588987,0,0,0,
0.2505381,-1.169038,-0.1377344,-1.835022,-4.364319,-2.697563,
-0.2505381,1.169038,0.1377344,0,0,0,
-0.04645474,-1.581931,0.6398678,1.901245,-5.570068,2.111979,
-0.1756769,1.302838,-0.2159238,4.402161,-0.887146,4.876456,
0.2221316,0.2790928,-0.423944,0,0,0,
-0.1349509,-0.0803709,0.2803922,4.054565,-0.2703857,3.128366,
0.1883853,0.1447201,-0.01908541,-3595.084,-0.5856323,-0.7401085,
0.04066788,0.03091097,-0.03943443,4.561162,-0.6201172,-1.62518,
0.4446659,1.02092,-0.6108761,8.061738,-2.176514,-11.11675,
-0.3021933,-0.3546476,0.2274036,4.466203,-1.067505,-5.488913,
-0.5048699,0.2606988,0.1309991,1.338167,0.6359863,2.105653,
0.268295,-1.022232,0.03060102,0,0,0,
-0.8757349,1.300931,0.4538178,1.508888,1.303406,9.409633,
